class, rating, comment
neg,1,"Bugs	O jogo em si e muito bom Mas como varios da gameloft tem nuitos bugs com a integraçao com gl live  Desinstalei"
neu,3,"Passa tempo	Bom pra passar o tempo... recomendo!"
pos,4,"Muito bom	So a parada da energia que atrapalha um pouco mais o jogo e top, altamente viciante."
pos,5,"...	Divertido"
pos,5,"Muito interessante...	Começei por agora mas de cara ja estou gostando..."
pos,4,"Motorola xoom2 ME	Gostei do jogo mais ele fica saido sozinho direto."
pos,4,"Ótimo	Muito bom para passar o tempo."
pos,5,"O jogo é até bom.	O jogo so tem aquele chato problema de energia e de amigos no facebook."
pos,5,"Muito bom!	O jogo é excelente, muito bem feito, dinâmico e viciante."
pos,5,"Viciante	Muito bom, da para passar algumas horas se divertindo."
pos,5,"Xperia arcs	Muito bom nota 5"
pos,5,"Exelente	Muito bom gostei muito"
pos,5,"Otimo	Excelente"
pos,5,"Excelentee	Muiiitoo otimo o jogo, divertido, empolvante e muito dinamico."
pos,5,"Paulo	Baixando Expectativa"
pos,5,"Otimo desenpenho jogabilidade excelente!!	Jogo de rpg muito bom, principalmente para jogar em metro pois a hora passa rapidinho!!!"
pos,5,"Leonardo Galaxy S	Muito Bom jogo 100% vale cada minuti"
pos,5,"Douglas galaxy tab	Perfeito o jogo"
pos,4,"Bom	Excelente jogo, podem baixar quem tem duvida. Peca por tentar empurrar a todo momento que vc compre algo. Por isso nao hanha o cinco."
pos,5,"Ótimo	No momento eu estou gostando muito, recomendo"
pos,5,"Jogo otimo	O jogo e mt legal. Vc tambem pode estar jogando online e batalhar contra outros jogadores. Mt xoooow."
pos,5,"Muito bom	Otimo.jogo"
pos,5,"Excelente	Muito bom o jogo rsrs"
pos,5,"Obg gameloft!!!	Jogo muito bom !!!!"
neg,2,"Nem cola...	Jogo estilo city ville lol... Achei fosse intendente e livre pra jogar como quisesse, mas ao acabar a energia n tem mais oq fazer a menos que vc gaste dinheiro de verdade nesse jogo infantil..."
pos,5,"Viciante	Otimo game recomendo !"
pos,5,"RPG de 1a qualidade	Vale a pena jogar"
pos,5,"Interessante.!	A cima do esperado.!"
pos,5,"Jogo legal	O jogo é idêntico ao Oregon Trail... Só não gosto do medidor de energia."
pos,5,"Otimo	Só acho que deveria ser de graça rsrs."
pos,4,"Quase ótimo.	Legal, da pra aproveitar um pouco até, mas acho que o sistema de energia muito limitante, talvez devessem deixar a parte de guerriar e a de construir, com sistemas de energia próprios sem relação um com o outro. Isso iria dar muito mais liberdade para combater e deixaria o jogo mais dinâmico.   Fora essa mecânica, na parte dos gráficos junto com o estilo desenho torna o jogo muito interessante, pois é agradável e chamativo. O tutorial/início é um pouco irritante, mas nada que prejudique de verdade."
pos,5,"Muito bom!	Pena que tem que esperar pra fazer algumas coisas... Mais o jogo é muito bom!!"
pos,5,"Show	Bem legal, gostei, mais agora ta dando pane..."
pos,5,"a	da pra passa o tempo. bem legal o jogo"
pos,5,":)	Otimo jogo, recomendo"
pos,5,"Excelente	O melhor jogo , nao e so pra passar o tempo e sim ora se divertir , rodo 100% gostei de mais"
pos,4,"Otimo Jogo, pessimo suporte da gemeloft	Otimo jogo Porem em um certo agora fecha sozinho e não da pra jogar, a gameloft não da nem um suporte pra resolver esse problema vc manda email e nada da resposta JOGO - Otimo  Suporte da gameloft - ZERO"
pos,4,"Muito bom	So que esta muito no sistema de pay to win :("
pos,5,"Irado	Muito bom o jogo e divertido."
pos,5,"Muito bom	Graficos de play 3 muito bom ;)"
pos,4,"Bom	Muito bom porem não consigo entrar online e nem comvidar ninguem favor gameloft resolver o problema"
pos,5,"Baixe e vicie !!!!!!!!	A Gameloft está de parabéns , por mais um game cinco estrelas, com jogabilidade fácil, intuitiva e altamente viciante e a certeza de muitas horas de diversão , vlw e ta falado."
pos,5,"Legal	Muito bom."
pos,5,"Muito bom	Funcina bem, e muito legal, bom"
pos,5,"Muito bom.	Jogo excelente."
pos,5,"Baixem	Muito bom"
pos,5,"Otimo jogo	O melhor jogo da gameloft"
pos,4,"Energia	Deveria ter tempo ilimitado para concluir as tarefas e nao precisar de energia para realizar as missoes"
pos,5,"Legalzinho	Legalzinho da pra passar o domingo esperando o Brasileirão começa..."
pos,5,"Muito bom	Só é complicado pra quem não tem facebook e quer adicionar amigos. Tem que pagar com cristal pra pular algumas missões que exigem amigos. Não há como procurar dentro do game. Mas muito bom o jogo"
pos,5,"Muito bom	Cinco estrelas"
pos,5,"Excelente	Viciante. é quase impossivel parar de jogar."
neu,3,"Jobo bom, mas...	Não gosto do estilo 'Colheita Feliz' de jogo, onde você tem uma certa quantidade de energia para usar. Isso é bem chato.   Mas o gráfico do jogo é bastante bom e a jogabilidade nas batalhas é muito boa."
pos,5,"Razr xt910	Exelente game.. varias horas de entretenimento.. ele realmente exige uma estrategia."
pos,5,"Ótimo	Ótimo jogo recomendo ."
pos,4,"Bom	Só precisam concertar quanto ao acesso da internet"
pos,5,"??	Muito bom esse jogo graficos exelentes"
neg,1,"Nao dá	O jogo nem arranca no meu nexus"
pos,5,"Muito bom	Pra quem curte rpg uma otima opçao para passar o tempo"
pos,5,"Otimo	Jogo mt bom"
pos,5,"Viciante	me adicionem como vizinho :  espinha"
pos,5,"10	muito bom . um dos melhores que ja baixei."
pos,5,"Legal	Otimo jogo eu recomendo e com muito praser a primera ves que eu ganhei o meu tablet  eu olhei e gostei que eu gosto de jogo assim igual a social emperies mas nada subistitui ele mas esse jogo e otimo"
pos,5,"Muito viciante esse jogo	Otimo"
pos,5,"Bom	Muito bom, muito viciante  vale apena jogar. Não consigo e encontrar amigos"
pos,5,"Massa	Gostei pelo estilo de jogo,me lembra age of empires"
pos,5,"muito diversificado	sistema de batalha mais inteligente e participante."
pos,5,"Não rodou =/	Alguem sabe porque naum rodou no meu Genesis 8230? Ele entra da a tela azul da gameloft e depois sai..."
pos,5,"Xom	Muito  bom"
pos,4,"Bom	Achei o jogo bom com graficos medianos,da pra se divertir"
pos,5,"Otimo	.. Muito booommm msm .. Mais poderia ter mais realidade no jogo .. Tipo .. Gráficos efeitos .. Etc .. Obrigado .. E parabéns pelos otimos games"
neu,3,"Normal	Social game clássico, sempre tentando te assaltar."
pos,5,"Otimo	Gostei"
neu,3,"legal	baixem o jogo é muito legal"
pos,5,"Legal	E igual aos outros village da gameloft"
pos,5,"Muito bom	Adorei o jogo voce cria seu proprio imperio"
pos,5,"Bom jogo,  Com o tempo fica cansativo."
pos,5,"legal	o chato e q demora pra baixar mais o restante e muito legal"
neg,1,"Nao	Esse jogo nao prestA"
neg,1,"Odeio	Eu pensava que era um jogo mas não é ,  é vários jogos numa pagina da NET  Não abaixem , mas VC é que sabem"
neg,1,"Não é o que parece	Eles pede o adobe flash pra poder jogar"
neg,1,"E uma bosta	Orror!"
neg,1,"Chingano	Ese  jogo  e  uma  porcaria  não tem grasa  nei uma"
pos,5,"Bom	O bando de recalcado o mas inpresionante é que vc se acham muitos ocupado e ainda perde tempo jogando ne entaõ va fazer outra coisa de vez ficar criticamdo oque as pessoas fazem se vc nao gostaram tem gem gosta kkkkkkkk"
neg,1,"São so fotos e uma besteira	E pessimo ruim"
neg,1,"Muito ruim nao baixem	Nao da para joga e muito chato entretanto pq foram criar um joga tao pessimo como essa quem concorda da uma joinha"
pos,5,"Pq n começam a escrever certo p depois criticar o jogo  ? ;)"
neg,1,"Essa !!#!!$@#$ é uma @@/!$@#/	Orrivel sem graça não dá para jogar eu sugiro não baixar"
pos,5,"Isso e show	Esse jogo e exelente pra qm gosta de moda"
neg,1,"é apenas publicidade	Não instalem por que quando vc entra apenas apareçem publicidades do site, nada a mais uma porcaria!"
pos,5,"Recalque	Oh povo chato que fica Falando que o jogo é chato mais ê bem legal MAIS OU MENOS hihi"
pos,4,"Fala sério no Galaxy 5 não abre! Tudo Bem fica pra proxima :-)"
neg,1,"Lixo	Não abre em celular android... Não baixem"
pos,4,"Nao entra	Esse jogo nao entra no meu tablet!!!"
neg,1,"Que merda,n da para confiar na leitura e na imagem. <PORCARIA>"
pos,5,":)	Adorei o esse jogo"
neg,1,"Nao baixem	Esse jogo e uma merda senquiserem um conselho nao baixem"
neg,1,"Thainá lopes	Muito ruim nao recomendo"
neg,1,"Péssimo."
neg,1,"Desistalando	Pohrra vai tomar no chu  Fude caraio ...."
neg,1,"E um lixo	Nem entra a tela fica toda branca  E fica vibrando"
neg,1,"orrivel '''	odiei nao da pra entrar e muito ruim dei 0 estela....................fui"
neg,1,"linda	q merda de jogo"
neu,3,"Razuavel	N ta pegando direito , maas distrai"
pos,5,"Isabeli	Olha pra qm fla q este jogo e uma merda e a porcaria vcs nunca jogaran o jogo e fica flando essas porcarias. Se liga da prosima vezes blz"
neg,1,"Galaxy ace	Esse jogo e uma merda NAO BAIXEM E PERDA DE TEMPO!!!¡!!"
neu,3,"Bom...	Só não gostei porque não tem como salvar."
neg,1,"Coco	Um lixo a tela fica travada e branca"
neg,1,"Egua	Fica todo branco nam \"!!!"
pos,5,"Boom	Ele é meio boom maistem hora q trava ..."
neg,1,"Larinha	Ficou tudo branco.. Perca de tempo."
pos,5,"Que legal essesjogos ha	Esse jogo e muito bom da vomtade de ser todas as meninas"
neg,1,"Mt ruim	É ruim pq presisa do adobe flash (‧‧)nnn"
pos,5,"Desoculpados!	O jogo e otimo vcs k saum um bando de invejosos pla naum ter mente e fazer oke preste!  Opnião e ki nem cú cada kem tem o seu."
neg,1,"Besta demais que merda	Esse jogo nao presta e uma merda e so funciona se tiver adobe flash credo"
pos,5,"Mt bom	Adorei vc aprende dicas de vestir"
neg,1,"666	Coisa sem criatividade ! Não tinha uma coisa melhor pra invetar não ? ! ..."
pos,4,"Muito bom	Bom demais"
neg,1,"Sara	Que merda."
neg,1,"Putz	Eh uma merda msmo..."
neg,1,"podre	é uma porcaria esse trosso :-*"
pos,5,"Galaxy Y	Muito bom o jogo amei"
neg,1,"Ruim ti	Esse jogo é besta porque não"
neg,1,"N presta	Isso tudo e so perda de tenpo..Porra nenhuma.."
neg,1,"Nao e muito bom	N e bom pq e muito dificio de entender e muito ruim n faz nada"
neg,1,"Não abre no xt300. Horrível!"
neg,1,"Péssimo, não roda"
neg,1,"Perda de tempo	Não instalem perde minutos da minha vida preciosa com essa merda de jogo"
neg,1,"Isso e pessimo e horrivel.	Ainda existem aqueles sem criatividade ."
neg,1,"Nao gostei	Realmente nao vale a pena baixar!"
neg,1,"Horrível	Nem percam tempo."
pos,5,"Nao	A porra eu tenho uma raiva disso . Voces nem sabem nada do jogo e fala que e uma merda que e ruim  ! Vamos fazer isso vamos brincar de vida cada um cuifa da sua vida ! Seus fofoqueiros"
neg,1,"Nada	Muito ruim"
neg,1,"Muito ruim. Nao instalem é perda de tempo"
neg,2,"Hum	Se nao four bom eu desintado  rà kkl"
neg,1,"Quem sabe.	Eu to baixando pra ver e quem sabe"
neg,1,"Chato	Essa meda. Muito ruim nac r3comendo"
pos,5,"Instalando	Vamos ver se é bom!"
pos,5,"Bom eu vou abaxar . Bom eu acho q e legal"
pos,5,"muito bom!!!!	eu gostei!!"
pos,4,"Tomara que seja legal	Ainda não sei se é legal,mas deve ser divertido pelas fotos e pela descrição."
neg,1,"Ki porcaria hem meu senhor nunca vo um jogo tao ruiim assim"
pos,5,"Bom dia esse jogo e muito lrgal	Oi esse jogo e  muito legal"
neg,1,"Horrivel	Uma bela porcaria. Nao recomendo"
neg,1,"E muito ruin esse jogo nao acomselho jogalo"
neg,1,"Bosta ¡¡¡	O próprio jogo q controla ele"
pos,5,"Exellentee!!!!!!	Adoreiiii esse jogo e muito bom e muito divertidio. Recomendo para todos."
pos,5,"Legal	Eu gosto desse jogo e muito legal"
pos,5,"Muito bom	E muito legal"
pos,5,"Ainda não sei	não sei se é legal ou ilegal"
neg,1,"Uma merda	Pqp que merda nao carrega esse carai"
neg,1,"nao daar	caraba tetei abaixar mas n darrrrrrrrrrrrrr o que raiva gente n abaixe este jogo e muito ruim bjs duda"
neg,1,"Um saco!	Vc não faz nada! Nunca vi um jogo tão ruim assim na minha vida! Não aconsselho a baixar"
neg,1,"Essa merda essa poorra puta q pariu e uma merda mesmo nao recomendo nunca joguei um jogo + ruim q essa merda velha q falou q e bom e um idiota"
neg,1,"Eu nao gosta e uma bosta denora demais a baixa	Uma bosta nao presta este canhalho.vai ti no cu"
neg,1,"Bosta	Este jogo e maior bosta n baixe"
neg,1,"Não funciona	Você abaixa e depois vc entra em um monte de site que tem jogos e depois ele fala que precisa do adobe . Por favor não baixe é perca de tempo ."
neg,1,"Uma merda	Não entra o jogo vc baixa agora no playstory e depois pesque baixa de novo em outro saite  não baixa é perca do que fazer"
neg,1,"Tal de adolbe flash ....	Uma meerda to decepcionada com essa tal de adolbe flash aff parece bem legal mas agora é um cú não adianta tem que te a bosta do adolbe flash"
neg,1,"Podre	Eu fui jogar e estava escrito esse jogo não pode ser aberto"
neu,3,"Não sei...	Podem pf me dizer se é bom"
pos,5,"Aff!	O jogo estalou em menos de 20 segundos  aff nunca vi coisa pior :-("
pos,4,"Acima da media.	Gostei."
neg,1,"Odiei	Ñ entra demora pra carregar nada ver o jogo      DEVEM MELHORAR ISSO URGENTEMENTE"
neg,1,"Q merda é essa	Mais q saco essa historia d precisar do Adobe pra abrir os jogos!! To d saco cheio com isso ja!! Quase todos os jogos q tentei baixar nao funcionam!"
pos,5,"Não  sei	Tô baixando  parece ser legal"
pos,5,"Er legal	Er legal o jogo e tambem nao demora carregar"
neg,1,"N entraaaa	Esse cao nn qer entraaa no meu tem cara de ser mtt legalzin :/"
pos,5,"Becca	Eu amei esse jogo"
pos,5,"Rafa	E muito legal eu gostei demais"
pos,5,"Daora ?	E rapido"
neg,1,"Orivel	Nao baixe isso é uma merda!"
pos,5,"Otimo	Bom"
neg,1,"Odiei Demais :(	Pow  abro o jogo q é leeeeentoo  e vem o site e me diz \" me desculpe por vc nn jogar nossos jogos O . D . I . E . I"
neg,1,"chato	precisa ter internet para o jogo abrir"
neg,1,"Estranho	Ñ da pra jogar direito e pra sair é horrivel! Ñ gostei, mas é bonitin!"
neg,2,"N gostei	Voce mesmo pode usar o compuador, o meu não entra"
pos,5,"Nossa	Nossa mal pisuei o olho e ja baixou:-) bom mesmo"
neg,1,"Horrivel	Mt ruim,uma merda!"
pos,5,"Legal	Esse jogo e legal para caramba entro bem rapido nao tive estresse"
neg,1,"Pessimo	Muito ruim mesmo prlo amor"
neg,1,"Baixa mas não dar pra jogar"
pos,4,"Gigi	Deve ser bom!ñ baixei ainda"
neg,1,"Muito ruir	O jogo e uma borcari e um lixo"
neu,3,"Não sei	Vou jogarr"
neg,1,"porcaria nem pega os jogos"
neg,1,"Pessimo	No sigundo que instalei travou e nao entrou mais, nao deu nem pra avaliar os jogos."
neg,1,"Merda	Maior merda que eu ja joguei dou 1 estrela porque nao da 0"
pos,5,"Legal	Eu adorei"
neg,1,"Vitoria ramos	Orivel nem entrouo jogo"
pos,5,"Vcs	Vcs todos os jogos vcs reclamam naõ sei pq?"
neu,3,"Mais ou menos	Nao sei bem nem to baixando ainda"
neg,1,"Muito ruim	É uma porcaria só mais baixar um jogo do q mil q demora um século para abrir e se abrir ainda tem essa....."
neg,1,"Odiei esse jogo e uma porcaria"
neg,1,"Uma bosta demoro um monte pra baixar depois nao abril nada	Odiei perd meu tempo"
neg,1,"Porcaria	Horrivelmente horivel nao consigo jogar ou seja nao da para jogar"
neg,1,"Não abre no tablet	Ruim péssimo"
neg,1,"Orrivel	Eu baixo entra e depois de 1minuto sai do jogo velho eu estou com muita raiva."
pos,5,"Eu vou baixar agora so vou da 5 istrelas se for ruin eu tiro	Vou baixar"
neg,1,"Mentirosos	Valam que tem 1000 jogos e mentira só tem 24 jogos não gostei por isso vou dar só 1 Estrela a e tem mais os jogos sao tudo ruim"
pos,5,"Otimo	Carega muito rapido e nao trava"
neg,1,"Horrivel	Nenhum jogo pega ppooo melhora isso ai"
neg,1,"RUIM	Nao abre"
neg,1,"Ruim	Muito ruim esse jogo"
pos,5,"Baixando vamos ver"
neg,1,"Chato	Nem entra"
neg,1,"muito fraco	nao abria"
neg,1,"Uma porcaria	Fim!"
pos,5,"Otimo	Amei Pq Não Fica Travando Amei Otimo!"
neg,1,"Nāo gostei pq nao abre no meu celular	Nao abre no meu celular se corrigirem eu volto aqui e dou 5 estrelas"
pos,4,"Legal	Muito bom ps jogos"
neg,1,"Péssimo. No 0	Consegui baixá, normal. Entrei, mas quando eu escolhi o jogo, carregou o jogo. Sabe o q aconteceu ? Erro.  Apareceu isto erro. Isso é péssimo"
neg,1,"Nao baixem essa merda	Horrivel"
neg,1,"Horrivel	Nao baixem nao funciona mais vale jogar o jogo original e quem conseguir me edcreva"
neg,1,"Porra	É umaa poorraa total essa desgraça de jogo"
neg,1,"Ruiiiiiiiim	N recomendo1.tem pouquíssimo 2.quando eu abro o jogo da erro muuuuuuuuuuuuuuuuuito chato"
neg,1,"Ruim pesamo	E oriveu abaixa em 5 segundos e nao presta  nao ecomento eu acho que vcs nao acreditaria mais e vdd e chato  odeio eu prefiro entra no site oficial se alguem jogou me responde por que no presta"
neg,1,"Pessimo	Eu nem esperei 2 minutos ai eu entrei e nao funcionou ruim de mais"
neg,1,"Quando as coisas è barata eu penso tem algo de errado realmente è valioso alguem dar uma coisa de grassa que preste"
neg,1,"Mo zuado	Também nn funciona jogos baratos mo vei"
neg,1,"Nao funciona	Tentei por 2 vezes ligar e nao funciona"
pos,5,"Gostei..	Legalzinho..."
neg,1,"Ana carolina	Uma pora um  caralho esse jogo nu comeso e legal. Mais depois comesa a passa umas coisas estranhas na mao e trava"
neg,1,"Horrivel	Uma porcaria. Nao baixem!"
neu,3,"Mais ou menos	Merece tres estrelas minha"
neg,1,"Tem virus	Gente tem virus e uma merda"
neg,2,"Merdaaa	No começo era legal mas depois na hora de passar um negocio verde na mão umas gotinhas ele não vai e cai as gotinhas antes do ok"
neg,1,"Bom mas……… ..	Tem vírus."
neu,3,"Espero q n tenha vírus"
pos,4,"E meio bestinha mas gostei	Gostei , apesar de seeer rapido e boom 4 estrelas"
neu,3,"Vamos ver	Ainda vou ver se e bom estou baixando porisso dei 3 estrelas apenas. Deve serr bom pelo que e vejo"
pos,5,"Laura	Sousa   lima  ribeiro"
pos,5,"Baixando	Ainda estou baixando ! ! !"
pos,5,"É muito legal mas...	A quem estou enganando é demais"
neg,1,"Vírus	Cuidado tem vírus gente!!!"
neg,2,"e muito legal mais e lento	Eu recomendo mais so pras horas vagas mesmo"
pos,5,"Igual à Game dev story	São da mesma produtora mais agora esse simula a vida e nao uma empresa de games"
pos,5,"Amei	Esse jogo é bom d+ quem quizer é só me adicionar meu ID é 8,215,499,480"
pos,5,"Perfect	Sem erros e sem problemas"
pos,5,"Muito fofo	Muito legal.. meu namorado e lindo e a coisa mAis legal... mais ela so sabe sair!!!"
pos,5,"Maneirooooo	Adorei"
pos,4,"É dificil	É dificil de jogar mas é bom, só q vou desinstalar"
pos,5,"Perfeito	Mt bom , mas as coisas sao muito caras !"
pos,5,"De mais	Crie o seu hotel mega e compre coisas top e e.t.c"
neu,3,"ComentArio antecipado!	Bem se o jogo for bom eu coloco mais duas estrelas se for ruim eu coloco so uma ja vouto O:-)"
pos,5,"Muito bom	Gostei estou com 12 apartamentos e comecei omtem"
pos,5,"esse jogos eu sou craqui	maneiro esse jogos sei tudo sobri ele para bems para o criador de se jogos"
pos,5,"Exelente	Gostei e recomendo,  Mas queru sabe se alguem sabe expandii a casa pra ficar maior"
pos,5,"Eu adoro o jogo mas...	O jogo é ótimo, mas eu não consigo atualozar, por favor me ajudem.."
pos,5,"Kairosoft	Nao mudaremos nada compra a outra versao"
pos,5,"Muito bom	Mas eu tenho uma duvida os bonecos morrem"
pos,5,"Perfeito	Esse jogo e mt bom,eu tava me matando pra conseguir entender 2min depois conseguir pegar a manha,porem cuidado!!riso de vicio,tipo eu,kkkk so queria que alguem me disesse,os bonequinhos o casam quando ja estào om os dois coraçãozinhos né??"
neg,1,"Péssimo	Perderam uma jogadora,desde ontem tentando jogar e nada. Quando consigo bugs idiotas atrapalham. Simples: Melhorem o grafico,adicionem pelo menos o idioma espanhol, e pelo menos deem um pequeno tutorial muitas pessoas não entendem esse tipo de jogo."
pos,5,"Otimoo	Achei o jogo otimo mas deveria ser atualizado para portugues e mi ajudem ,mi digam como faz para ter bebe ??? meu boneco ja casou mas nao sei como faz bebe."
pos,4,"Muito foda! Mas tem propaganda	Eu não sou de comentar em jogos, mas esse jogo é muito legal. Eu fui atrás do Fashion Store(não pega no meu cel) e apareceu esse. A única coisa de ruim são propagandas, que são muitas... Concerta aí, gente!"
pos,5,"O Melhor da Kairosoft.	Jogo Bom,não e um dead space ou um need for speed mas e bem divertido e o melhor da kairosoft ate se eu tivesse um celular muito potente eu baixava esse joguinho."
pos,5,"O jogo e mt bom ... parece ser chato mais vc acaba viciando .e preciso paciencia no inicio mais rapidinho vc aprende....nao gosto deses jogos porque me canso logo mais esse realmente eu aprovo	O jogo aparentemente e chato mais dps fica mt bom no inicio e um pouco complicado mais logo vc entende nap gosto de ins"
pos,5,"muito bom	O jogo e legal mas tem que melhorar os graficos e etc. Colocar casas para agente ir e etc. Mais fora isso e muito legalll!!  nunca se esqueça de mudar o sexo do seu boneco. E legallll!!!"
pos,5,"E bem legal	Eu ja joquei mo computador"
pos,5,"Legal	So e complicado por que e complicado de mexer"
pos,4,"Bom mas ja vi jogos melhores da kairosoft	Da para passar o tempo"
pos,5,"me ensinem	me ensina porfavor alguém não sei jogar ainda pfv me ensinem pf!"
pos,5,"Exelente	Exelente jogo bem legal mesmo"
neg,1,"Bosta	Meu  deus quando fui entrar no jogo nao entra"
pos,5,"Maravilha!	O melhor jogo que tenho aqui no meu Android!  Viciante e bonitinho...  Amei!"
pos,4,"CRIEM MAIS JOGOS ,OTIMO JOGO	ele e bem legal,vocês podiam criar mais jogos como: soverteria, carrinho de hot dog,loja de fazer bolos,loja que vende prato feito e um de família virtual . PRECISÃO ME  OUVIREM ,SÃO OTIMAS IDEIAS !!!!!"
pos,5,"A minha ja tem filhoss	Mtt legal da p casar e ter filhos cachorros em fim animais...."
pos,5,"Bom d+	To casada ai já espandi 2 vezes aa viciei"
pos,5,"Instalando...	Vi os comentários. E pelo jeito é Bonzinho"
neg,2,"+ ou -	Er bem legalll o jogo mais se fosse em portugues era melhor pfvr ageite isto ok mais tirando isso o jogo er bem legal , tenho certeza q n er so eu que quero o jogo em versao portugues ... :) assim que arrumem o jogo sereu grato..."
pos,5,"demaiissss	muito legal esse jogo"
pos,5,"É um bom jogo	Ele tem uma boa jogabilidade e eu tenho que admitir que tem um certo charme nos tradicionais bonequinhos de pixels da kairosoft , esse jogo não deixa a desejar em nenhum aspecto importante e é bem interessante acompanhar o desenvolvimento dos avatares que moram no prédio"
pos,5,"Perfeito	Amei, gostei tambem do estilo habbo. Adorei os jogos da Kairosoft. Pena que não tem em portugues."
pos,5,"Legal	Eu adorei esse jogo o unico problema e q ele ñ e em portugues mas e demais"
neg,1,"Socorro	Não tem como comprar nada me ajudem"
pos,5,"Bom	E jogos muito bom"
pos,5,"Ameiii	Gente muito bom o jogo no começo é  difícil  mas depois é  muito legal,e carrega super rápido....ameii recomendo"
pos,5,"Viciante	Eu adorei,,simples e muito divertido"
neg,1,"Sem graça	Nao baixem, é mt dificiu, e é ingles e.e"
pos,5,"Mto loko	Parece ser bom mas eu dou 5 estrelas lolololol tvs eu irei levar este game para meu canal no youtube"
pos,4,"Bom	Realizou o dowload bem rápido, assim como instalou. A jogabilidade é razoavelmente boa, tudo o que é esperado e prometido dentro de limites este jogo cumpre. Ao abrir o jogo, não houve nenhum problema, assim como em seu andamento. O jogo deveria ser traduzido, porque dificulta o modo de jogo tendo que traduzir tudo sozinho."
neu,3,"N sei como joga	O joguinho parece ser legal, mas n sei como se joga. '-'"
pos,4,"E bom e viciante	Adorei o jogo difícil mais legal espero que goste"
pos,4,"Ótimo!	Mais podia tá em português!! Portuguese Please!"
neg,1,"Filhas	Minhas filhas odiaram"
pos,5,"Não da pra jogar"
pos,5,"Mt legal	Tenho esse jogo no meu tablet e é muito legal recomendo"
pos,4,"O Jogo E Otimo!	Bem divertido e destrativo so vo dar 4 estrelas por causa das propagandas"
neu,3,"'-' sera que é bom?"
neu,3,"Nota 3	É legal mas... o dia é muito demorado para passar e tambem é dificil consequir grana, pf Kairosoft arruma isso"
neg,1,"Instalei	Foi até rapidinho mas se eu entendesse como joga seria ótimooo"
pos,5,"Ainda nao istalo mais deve ser legal"
pos,5,"Mais um jogo da Kairosoft	A Kairosoft sempre fez bons jogos,mas ao lancar um jogo gratis foi um bom investimento! Adoro o jogo porque tem aquela caracteristica rpg e voltwmos a antigamente com as consolas.Os personagens ficam velhos,teem filhos,emprego,casam-se e quando damos por isso passam 3 horas seguidas a jogar.Bom jogo,Kairosoft."
pos,5,"Otimo	eu queria perguntar como apagar um jogo no google pley com créditos ou com cOm outras fontes"
pos,5,"Melhor do mundo	Eu não consigo sair desse jogo e muito show ja comprei todas aas expansoes sou 10"
pos,5,"Ajudante	Mano tipo compra algumas coisas para o apartamento dela ela fais tudo sozinho basta so voce compra algumas coisas pra a casa fica mais legal so isso espero ter ajudado xD"
neu,3,"Bom	E ate legalzin so que eu num entendo como se joga :/"
pos,5,"otimo	o jogo eh muito viciante, pra quem não entendeu os personagens fazem tudo por conta própria a única coisa que você tem que fazer eh  melhorar o hotel pra eles."
neu,3,"Ele e mais ou menos	E bonzinho so q eu naum entendir pq e tdo em ingles... Por favor me ajudem....."
pos,5,"Otímo	Bom jogo você pode construir seu propria casa..Recomendo!"
pos,4,"Parece muito bom	Pelos comentaruos e o que consegui fazer parece ser bom.Gostaria que me encinacem como jogar  c ;"
pos,5,"Amei	Eu j baixei uma vez so q eu desinstalei pq tava com a memoria cheia entao agor eu eatou baixando denovo"
neg,1,"Urrrrrr	Eu baixei e quando eu ponho meu nickname ele trava. Sera q alguem pode me ajudar??????"
neu,3,"Baixando	Parece legal pelos coments, deps eu volto pra dizer oq deu rs mas ja vi q vai demoraaaaaaaar."
pos,5,"Samsung Galaxy S4	Joguinhos da Kairosoft são sempre viciantes. Só falta por em português, ficaria melhor ainda.."
pos,5,"Amei adorei e um máximo de+	♡♡♡♥♡♡♡♥♡♡♡..."
neu,3,"Difícil	Istalei o apps agr...mais Ñ sei como jogar.....por favor me ajudem pois o jogo parece ser bem legal....  Bjsss"
pos,5,"Bom	Jogo legal depois que entende como joga   Me ad lá galera  ID- 4,180,721,188"
pos,5,"Humm	Pela maioria dos comentarios deve ser bom igual ao jogo Office Kiss 2."
pos,5,"Galaxy y	Pensen muitas vezes antes de instalar porque vcs vão pirar quando verem esse jogo é muito"
neu,3,"Quase perfeito	Só não é melhor por que é em inglês, poderia haver a tradução ai seria perfeito :)"
neu,3,"Eu gosto de focar em um personagem	Mais ele fika velho e perde a graça :-P"
pos,4,"beeeem legal hehee	mas só tem um problema, eu começei agr e não to entendo muito bem como se joga...tipo, ela vai ver o namorado quando quer?? ela come quando quer?? quando sobre de nível poooh?? kkk Me ajudem ai experds \ô/ pleeace"
pos,5,"Gostei, mas...	Eu adorei o app, até porque é legalzinho, mas na hora de ter filhos, não consegui. Perdi todo o meu dinheiro por causa disso. Se alguém puder me ajudar, agradeço. Tchau!"
neu,3,"Bonzinho..	É bonzinho,  mas podia melhorar, ia ser muito legal se pudesse controlar o bonequinho.. Mas é legalzinho.. Dou 3 estrelas."
pos,5,"Adorrrreei	o jogo é legal, alguém sabe como tem bichos de estimacao e bebes"
neg,1,"Porrrra	Fki 70 min baxano na ho.ra q deu cem por cento a porra deu erro ... ava ner gent"
pos,5,"super dimaiss	vc vai jogando e comeca a viciar e fika facil depois q vc aprende recomendo.."
