class, rating, comment
pos,5,"Muito bom	Muito bom e e de carros"
pos,5,"Bom.mgostei"
neg,2,"Ruim	Na ora de abixar ele da erro concerta esse negocio"
pos,5,"Mt bom...maa seria melhor se pudessemos vender os carros da nossa garagem pa ganhar algum dinheiro extra."
pos,4,"Recomendo.	Bomzinhu. Da pra destrai legal. Recomendo"
pos,5,"Jogo muito bom	Adorei o jogo, nao tinha nada para fazer quando estava em casa, agr fico jogando ele o tempo todo"
neg,1,"#merda	Pessimo, nao baixam"
neu,3,"Mais ou menos nao muito ruin da pro gasto	."
pos,5,"Muito bom pra passar o tempo	Nota 8 devido aos graficos mas o jogo e bom recomendo"
pos,4,"Eeeee mais ou menos	Podia ser melhor"
pos,4,"Louco demais	Gostei"
neg,2,"qeria saber como vendo os 13 carros qe tenho	pqp jogo vicia mto kkkk qeria saber como vendo os 13 carros qe tenho to de saco cheio deles jah"
pos,5,"Nao precisa falar muito. O jogo e show."
pos,5,"Top	Para quem curte ARRANCADA esse é o jogo, para quem procura um jogo de corrida não instale, não vai entender o intuito do jogo. 10 viciante"
pos,5,"Time out	Não consigo jogar no modo fodão online lá pq sempre fala que minha conexão falhou (da time out). O que faço?"
pos,4,"E bom	Mais poderia melhorar mais"
pos,5,"Gostei do jogo.	Muito bom..."
pos,5,"Demora	Demora caregar"
pos,4,"bacana	muito bom gostei muito"
pos,5,"Jogo bom	Jogo bom bem feito"
pos,5,"Grafico bom	Excelente jogo"
pos,4,"Muito bom, vc fica empolgado!	Bom"
neg,1,"Gente jogo massa mais pdia melhorar kk claro vlw"
pos,5,"O jogo é d  ++++++++++++++++++++!"
pos,4,"Luiz	Boa jogabilidade."
pos,5,"Galaxy note	Cara jogo perfeiro viciante..perfeitoo!!"
pos,5,"Muito bom	Muito  legal  o jogo"
pos,5,"Excelente	Instalei a aplicação em Dezembro 2012 e estava muito ruim mas instalei hoje e está muito MELHOR!!!"
neg,2,"erro no modo carreira	Quando cheguei no nivel 6 o jogo travou e eu não conseguia jogar no modo carrera então limpei os dados e comecei o jogo do inicio então quando tava equipando um carro para o nível 5 o jogo deu erro novamente agora deainstalei e instalei novamente se der o mesmo erro novamente vol falar mau deste jogo em todas as redes sociais"
pos,4,"Legal	Muito bom, carros novos, más só estou dando 4 estrelas"
neg,1,"Ainda nao joguei espero que seja fixe	Putas"
pos,5,"Ótimo jogo muitu bom	Ótimo jogo muitu bom"
pos,5,"Jogo Bom...	Eu achava que o era ruim mas eu baixei e no comeco era chato mais foi melhorando. Eu recomendo baixa-lo pois o jogo e muito bom. :)"
neu,3,"e uma porcaria	e uma porcaria!!"
pos,5,"Execelente	O jogo é incrivel nao acreditem nesses otarios de celular bugado que falam mal do jogo"
pos,5,"O jogo e muiti legal"
pos,5,"Muito bom fiquei viciado nele recomendo	Muito bom recomendo"
pos,4,"Muito bom esse jogo. Recomendo."
pos,5,"Bom esse jogo"
pos,5,"Muito  bom  mesmo	Muito   bom   esse  apps   eu  recomendo"
pos,5,"muito bom	excelente jogo fazia tempo q eu procurava um jogo assim tao bom de carro!!! e é o primeiro jogo q eu vejo q n apresenta nenhum erro!!!! Parabéns pelo jogo tao bom, por isso dei 5 estrelas"
pos,5,"Baixando vamos ver se e bim	Nao sei como e ainda estou baixando"
pos,5,"gosto muito do jogo"
pos,5,"Joia	Otimo jogo...."
neu,3,"Bom	Apesar desses \" PR\" que nao deveria existir pra ajustar o carro ou comprar e q demora muito pra vc ganhar ele e show. Pois pra ajusta-lo ou comprar carros deveria ser so çom o dinheiro q se ganha, certo? E nao tinha que ter nada haver esses \"PR\" ai, num ja tem o dinheiro? E com dinheiro q se compra as coisas e nao com \"PR\" Ajustem isso galera pois o jogo e muito show alem disso q falei anteriormente. Darei as cinco se concertarem falo. Abraçao OBG"
pos,5,"Muito bom	Este jogo e otimo"
pos,5,"Muito bom	Bom jogo,otimos carros,bons desafios,dou 5 estrelas"
pos,5,"Jogo muito bom	Jogo excelente"
pos,4,"Mais somenos	O jogo e bom mais e um pouco injuativo e um bom pasa tempo"
pos,5,"Muito bom mesmo me amarrei nesse jogo	Muito divertido bom pra passar o tempo"
pos,5,"Bom	Nada a ve"
pos,4,"4 estrelas	Tá muito bom sem falhas"
pos,4,"....Viciante...	Perfeito... Roda liso no defy e defy +...."
pos,5,"Excelente jogo	Otimo jogo"
pos,5,"Otimo	Muito gostoso de se Jogar ainda mais online....."
pos,5,"Muito bom.	Jogo nice, parabéns aos desenvolvedores."
neg,1,"Obsta de jogo	Não perca seu tempo baixando essa porcaria,"
pos,5,"Maneiro	Só do a grana"
pos,5,"E no"
pos,5,"Ótimo	Muito bom,recomendo"
pos,5,"Mt bom	Recomendo a todos"
pos,5,"Legal	Otimo jogo so devia ñ ter eses negoso d rp ai!!"
pos,4,"Pode melhorar o gráfico	O jogo é bom"
pos,5,"Ótimo	Vale apena baixar."
pos,5,"Melhor	O jogo mais daora que eu ja vi nesse jogo vc so precisa ser agil"
pos,5,"Muito bom jogo todos meus aparelhos possuem ele, roda mt bem em tds.	Otimo jogo roda bem em qualquer aparelho"
neg,2,"Iago	Não gostei desse jogo!"
neu,3,"Bom jogo!!	Bom jogo gostei bastante!!!"
pos,5,"Muito bom	Exelente grafico,sons e imagens.esse merese respeito."
pos,4,"Bom	Jogo da hora curti de mais"
pos,5,"O jogo e bom	Jogo bom grafico exelente"
pos,5,"Muito bom	E celeste"
pos,4,"Muito dificil de ganhar umas corrida no final"
pos,5,"Bom daora	Tipo csr"
pos,5,"Otimo	Muito bom esse jogo recomendo a todos"
pos,5,"Muito bom	De mais"
pos,4,"Recomendo	N é tudo isso que as pessoas imaginam de um jogo de drag mas se perguntarem recomendo"
pos,5,"Deve cer  bom  aimda nao jogei"
pos,4,"Excelente jogabilidade	Simples mas atende ao que se propõe"
neu,3,"Bom	Legal.."
pos,4,"Bm	Ele fica um pouko lento mas msmo assim e bom"
pos,5,"Bom jogo	Legal o som imagens bem bacanas"
pos,5,"Muito bom 100+"
pos,4,"Bom	E bem simples o jg e limitado, vae da perspectiva do jogador avalia-lo, bom ou n mas eu gostei"
neu,3,"Ele é bem legal	Apesar dos gráficos ele é um bom jogo"
neg,1,"bosta	esse jogo eh uma bosta"
pos,5,"Gostei muito	Muito Bomm amei"
pos,5,"Adorei	Adorei não e chato"
neu,3,"Muito bom!	Tem carros bonitos e famosos e o design do jogo é bem legal. O problema desse jogo é o excesso de propagandas"
neu,3,"Bom	Bom jogo mas chega um determinado momento que nao tem como ganhar"
pos,4,"Merece as 5 estrelas!!	Gostei muito, jogo leve e viciante, gostei muito."
pos,5,"Recomendo a todos otimo jogo	Otimo jogo"
pos,5,"Bom	Bom de mais"
pos,4,"Bom	Eu gostei bastante"
pos,5,"O melhor	esse povo fika flando q o jogo e uma bosta...e o CÚ de quein flo un jogo muito loko desse e o povo fika criticanduuu... baixem vcs naum vao c arrempend..."
neg,1,"jogo lixo	jogo apelativo para vc comprar cash  nao instalem"
neu,3,"Em avaliação"
pos,4,"Bom mais"
pos,5,"Excelente	Muito bom e legal o jogo mas legal do.mundo"
pos,5,"Legal	Muito bom ótimo"
neu,3,"Bom	Poderiam colocar mais carros ao enves de 2.  Tanben poderian colocar o jogo de android, que o celular virasse."
pos,5,"Eselente	Muito bom mesmo"
pos,5,"Jogo muito bom recomendo ele"
neg,2,"Uma porcaria	Me arrependi, de te baixado isso ......!?***;("
neu,3,"Da pra melhorar	Bom jogo da hora mais tem q tirar esses anuncios do kralho"
pos,5,"Um jogo ótimo	Esse jogo eu recomendo"
pos,5,"Melhor da mundo	Otimo"
pos,5,"Muito massa cara.."
pos,5,"Otimo	Excelente jogo, recomendo a todos"
pos,5,"Muito Legal mano recomendo pra todo mundo excelente merece 5 estrelas vaaaaaaleeeuuuuu Brown"
pos,4,"Bom d++	Jogo muito top se fosse tipo q a gwnte estivesse dentro do carro olhando pra frente guiando mexendo o celular"
neu,3,"Cheat	Gente vamos ser realista o jogo n e tao bom assim n ms da pro gasto  agora quem gostou gta V curte ae mano e manda convite no face Joao Victor e deixe uma mensagen la dizendo q e da apstore vlw galera  tam bem façi video d jogos quem quiser e so ir no face curtie meu comentario q eu do o nick dos videos la vlw galeraaaaaaaaaaa"
neu,3,"Stefany	Daora  eu gostei"
neg,1,"Nao era gratis	Eu baixei o jogo mas eu tinha.que copra a corrida para joga"
pos,5,"Muito bom....	Otimo podem baixar"
pos,4,"legal	gostei do jogo recomendo só que não consigo passar do segundo chefe diz que meu carro não tem força no motor pede para aumentar o nível dos pacotes"
pos,4,"D+	Mto bom mas poderiam ponhar mais carro Quem joga me add lá  Guinor B-]"
pos,5,":-)	Muito legal esse jogo eu recomendo ;-)"
pos,4,"Bom jogo.	Recomendo, principalmente para quem gosta de regulagens."
pos,5,"Jogo muito bom gostei muito olhei os comentários e as pessoas falando mau do jogo mas eu adorei muito bom	Muito bom gostei bastante"
neg,1,"otimo	nao trava,em portugues(Brasil) jogo otimo:-)"
pos,4,"Da pra perder bastante tempo"
pos,5,"Lucas silva	Muinto bom cara"
pos,5,"Muito fera ae mulher pega meu imail ta é wesleypatzer falo"
pos,5,"Jogo bom	Esse jogo e muito bom"
pos,5,"Esse jogo e exelente	Otimoooo Parabens pra quem inventou ele"
pos,5,"Supermegapowerultrafodastico	Supermegaultrafodasticofoda lkklkkkl"
pos,5,"Viciante!	amei haha"
pos,5,"Muito Bom;Mas uma duvida.	Porem, não consigo entender uma coisa, as corridas mano a mano, como pode ser on line, os corredores não saem no mesmo tempo,como que é definido o vencedor, se as vezes não saio logo, aguardo uns segundos, e o meu desafiante, ja pode ter saido na frente, porque eu ainda ganho as corridas,me expliquem isso, essa parte que se diz ser on line, por favor!.Obrigado"
pos,5,"Muito bom	Esse jogo é mto bom recomendo"
pos,4,"Poderia melhorar na Realidade do jogo... mas de resto ta tudo bom."
pos,5,"Baixem	Ecelente jogo"
pos,5,"Maneiro	Exelente"
pos,5,"Jogabilidade	Muito boa a jogabilidade eu gostei e a conselho a instalar"
neu,3,"Bem que poderiam melhorar as imagens ficar tipo real	Seria melhor se melhorasem as imagens e ficasem tipo real"
pos,5,"eu gostei eh bem divertido.	o joguinho eh 10 eu gostei mto"
pos,5,"Lindo!	Muito bom"
pos,5,"Legal	Parecia ruim no começo, depois vi que não travava"
neg,1,"Muito horrivel samsung galaxy y duos	Jogo ta horrivel tentem fazer uma atualizacao"
pos,5,"Ótimo...	... Não tenho o que reclamar, jogo muito bom, com um certo nível de dificuldade, carro reais e etc..... Eu só queria pedir uma nova atualização com mais carros populares... Trabalho na Renault e no jogo só tem o Clio, rs. Gostaria de pedir também, se possível que colocasse mais esses:  Fluence, Sandero e Duster..  Seria legal."
pos,5,"Muito legal	Muito legal gente vcs tem q jogar,em alguns pode travar mas é legal so te digo isso."
pos,5,"Parabens	Excelente jogo"
pos,5,"Jogo excelente	Muito bom"
neg,1,"E uma merda depois de dois dias quando xega no 100 nao baixa o troso"
pos,5,"Ótimo	Já tinha baixado e não funcionava o jogo e agora funciona !!!!!!!!!!!!!!"
pos,5,"Adorei	Bom de mais"
neu,3,"Muito bom mas estou dando 3estrelas pois e muito dificil de ganha rp"
neg,2,"Legal	Er massa o cara jog a on :)"
pos,5,"Foda	Muito maneiro"
pos,5,"Tem um jeito de vender que eu vendik meu mercedez.bom jogo."
pos,5,"ESSE GAME É MUITO LEGAL E MUITO BOM FUNCIONO DIREITINHO!!!	ESSE GAME É MUITO LEGAL E MUITO BOM FUNCIONO DIREITINHO!!!"
pos,5,"Legal	Para quem falou q era ruim fuck you jogo muito massa"
pos,5,"Up!!!	Muito bom...!!!"
pos,5,"Bom	Jogo da hora"
pos,5,"Galaxy y	Muito bom! O povo aqui não sabe o que fala, é muito foda, rapido e com ótimo gráfico."
neu,3,"Seria melhor	Ia ser bom se fosse português"
pos,5,"Foda	Esse jogo é mt fodasticamente foda nota 10 , porem as propagadas atrapalham . Fora isso eu recomendo!"
pos,5,"MUimumm	Muito bom"
pos,5,"Pq é dahora	Kkkkk"
neg,2,"Mais ou menos	Esse joo é legal mais tem muita propaganda!!!"
pos,5,"Top	Muito bao mesmo uai"
pos,5,"Bom	Bom só não gostei da atualização porque perdi meu carro top"
pos,5,"Genta ess jogo é bom mas acho q os q falam q é uma bosta é o celular deles"
neu,3,"Bom jogo	Envista de muito jogos de corrida do google play  este é bom, ficaria melhor ainda. Se colocasse mais cenário."
pos,5,"Espectacular	Muito passo o diia inteiro jogando.. :-)"
pos,5,"bom de mais"
pos,5,"Legal	Muito legal imagen igualsinho parece de verdade"
pos,5,"O jogo	Muito bom eu recomendo para todos roda no meu table facil"
pos,5,"prefeito	muito bom esse jogo"
pos,5,"Muito legal com um grafico muito legal massa	Gostei muito realmente te empolga jogar esse jogo"
pos,5,"5	muito bom adorei"
neu,3,"Bom	Nao e tao ruim mas vale apena baixar"
pos,5,"Legal	Esse jogo è muito irado vcs tem q jogar ele os carros são muito maneiros"
pos,5,"Otimo	O jogo e muito legal,recomendo"
pos,5,"Bom dwmaiz	Muito .legal"
pos,5,"Muito bom !!!"
pos,4,"Gostei	Você reforma os carro, curti!"
pos,5,"Gostei por que  e de carro"
neu,3,"bom	tem gente q fala mau mas pra passar o tempo da!"
pos,5,"Muito bom esse jogo.	O bom do jogo e que da pra joga online."
neu,3,"bugado	Essa bosta leva a vida inteira pra baixar e ja vendi um carro pela metade da grana  ... Mas e bom para pasar o tempo  ): (:"
pos,5,"Muito bom gostei  :)"
neg,1,"Mt mt mt chato	Pouco jogo para tanto espaço na memória"
pos,5,"Gostei, muito bom"
pos,5,"Bom	Exelente jogo recomendo dei 5 estrelas e daria mais se fosse possivel;-)"
pos,5,"É um jogo muito bom	Gostei muito"
neu,3,"Bom	Mas o CSR Racing tem gráficos e jogabilidade melhores."
pos,5,"Muito bom	É muito bom eu recomendo"
pos,5,"Otimo	Mt bom apesar de eu n conseguir soltar nitro mais o jogo e otimo. Senhpres desenvolvedores pf deixem o botao de nitro mais facil para achar"
pos,5,"Muito loko	Muito loko por isso dou 5 estrelas"
pos,5,"Muito bom	O jogo é 5 estrelas"
neg,2,"Uma mera	E de boa mais muitas propagandas"
pos,4,"#Racha	O joguinho e show. Pra quem ja desputou racha!"
pos,4,"Eu gostei e bem bonzinho nada espetacular mais e bom	Bom"
pos,4,"Mto bom !!	Grafico legal, bem completo !!"
pos,4,"Muito bom	Jogo legao , da pra lassar o tempo mt bom"
pos,5,"Ótimo	Este jogo é bom de mais.."
pos,5,"So pela flora...e a propaganda tem q ser mega showsssssss....k...serio"
pos,5,"Jogo massa	Jogo otimo *-*"
neu,3,"n consigo baixar ;("
pos,4,"Viciante	Não roda no meu celular,  porém amo s2"
pos,5,"Top	Mooooonstro esse jogo .. O melhor"
pos,4,"Bom jogo podem baixar"
neu,3,"Nem ruim,nem bom,adoro corrida mais usar ela dela lado e só no estilo corrida de racha...sei não!"
pos,5,"Bom sem mais!"
pos,4,"Mto bom	Fora as propagandas, o jogo eh mt"
pos,4,".	bom gostei"
pos,4,"Bom	Da pra passa o tempo e bom jogo kkkkk porisso que a nota 4...."
pos,5,"Ótimo jogo recomendo	U.u"
pos,5,"Mundial oito bom"
neg,1,"nao	nao da para vender os carros que vc nao usa mas"
pos,4,"Wellington - Galaxy S4 Mini	Estou retornando a jogar, agora no S4. Vamos ver o que mudou!"
pos,4,"Boa jogabilidade	Achei bom, desenvolvimento do jogo falta apenas ter mais meio de como trocar ou vender peças e compartilhar."
pos,5,"jogo da hora mesmo :-)	Muito bom"
pos,5,"Otimo	Gostei muito bom, jogo"
pos,5,"Gostei	Otimo jogo não bugou nem nada carros evoluidos bem pensado"
pos,5,"Massa	Barrio"
neg,1,"hum	Depois de uma hora e meia baixando da arquivo invalido"
pos,5,"Otimo...	Jogo perfeito,um dos melhores do google play"
pos,5,"Mto bom. Recomendo"
neg,1,"Vírus	Um lixo gente sério , ele ocupa muita memória , trava o celular e aparece vários anúncios aa e ele também toda hora abre o google play. Moderador arrume o jogo !"
pos,5,"Drag racing... aqui e o gama.	Muito bom......."
pos,4,"É um passa tempo legal. Não tive bugs é um jogo leve..."
neg,1,"Pessimo	Vc ja provou coco tem o mesmo gosto de vc lambe a tela com esse jogo rolando"
pos,5,"Legal muito muito legal	Daora muito loco nossa gostei muito"
pos,5,"Obs.	Só tem um problema é tudo mentira a história de baixar uns programas e ganhar rp."
pos,4,"dahora	show esse jogos é mto bommuito bom msm"
pos,5,"Muito bom pra passa tempo gostei	Bom pra passa tempo adorei"
neu,3,"Bom	O jogo e bom mais poderia ser melhor , poderia ter,mais açao mais curva etc mais e bao"
pos,5,"Bom demais!"
neu,3,"Bom	Gostei é muito massa"
pos,5,"Otimo	Eu baixei viciei kkk só que tem  q tomar cuidado para nao gastar os PR errado tem q saber gastar"
pos,4,"Excelente jogo!	Muito bom!"
pos,5,"Muito bom.	Jogo excelente, muito bom mesmo é só falar."
pos,5,"Marcos	Demais"
pos,5,"Lindo	Gostosinho"
pos,5,"Lg L5	Muito Massa o jogo"
pos,5,"Muito bom	Não deu problema nenhum, e é um jogo mt legal :D"
pos,5,"Muito fera.	Para quem tá reclamando dos anúncios da última atualização vão tomar no cu e largar a mão de ser burro. Pesquisa que existem programas que tira anúncios dos apps."
pos,5,"Esse jogo é bom"
pos,4,"Bom	Bom pa carai"
pos,4,"Muito bom	Bom de mais"
pos,5,"Muito bom	Eu gostei muito desse jogo e recomendo."
pos,5,"?....	Esse jogo é muito bom"
pos,5,"Boooooooooooom	Melhor q esse nao tem..."
pos,5,"Esse jogo e um dos melhores	Excelente"
pos,5,"E um bom jogo de corrida de estrategia	Gosto muito"
pos,5,"Muiiito bom	Otimo jogo"
pos,5,"Joao	Gostei muito"
neg,2,"Mais ou menos	O grafico nao é tao bom e tem muitas propagandas ..."
pos,5,"Gostei	O jogo é facil de jogar só não gostei da quantidade de anuncios"
pos,4,"Bomzinho	Da pra passar o tempo ....."
neg,2,"Franco	Semi emocao"
neg,1,"Esses rps	Tirem os rps por favor  isso acabou com o jogo"
pos,5,"Muoto legal	Objetivo simples não garra e ej divertido."
pos,5,"Muito viciante !!!	Bem legal recomendo para todos os momentos inclusive os que Vc está naquela viagem chata e não tem nada pra fazer !!!"
pos,5,"Legal	E muito daora Eu recomendo"
pos,5,"Muito bom	Ate agora nao parei d jogar"
pos,5,"Muito bom. Arrancada é tudo..."
pos,5,"Ahhh muito bomm Chupem meus peitos  Quem nao gostou!!"
pos,4,"É, quase lá!"
pos,4,"Bom	É um ótimo jogo da para passar o tempo e para se divertir"
neg,1,"voou da uma estrela pq aindaa to baixando	voou dar uma estrela pq ainda to baixando"
pos,5,"Esse jogo é mto bom"
pos,5,"Gostei	Gostei muito do jogo"
pos,4,"Galaxy s duos	Adorei o jogo. Recomendo"
pos,5,"Muito bom esse game	Gostei muito, da para gastar um tempinho com o jogo!"
pos,5,"Mo loko	esse jogo eu recomendo para todos ai..."
pos,4,"Otimo jogo , mais mts propaganda	Jogo otimo mas sao muitas propagandas por isso q nao dei 5 estrela. ...mas fora isso ta blz.."
pos,5,"Boa	E bom"
neu,3,"Legal	Mais ou menos"
pos,5,"Exelente	Jogo muito bom"
pos,5,"Muito bom esse jogo. Recomendo muito ;)	Muito bom"
pos,5,"Legal	E Mt legal pois tenho todos OS carros"
neu,3,"+-	E e + ou -"
pos,5,"Jogo excelente ! Diversao garantida"
pos,5,"Mt bom	Jogo otimo adorei otimo grafico bem progetado se bugs em fim adorei se vcs querem passar o tempo e so vive perdendo tempo com  RPG,MMO,AÇAO,LUTA edc... nao percam tempo com esses lixo joguem drag racing um jogo de carro como numca vi outro de android"
neg,1,"Se tivesse 0 estrelas eu colocava	É um lixo nem baixem"
pos,5,"Muito bom o jogo recomendo a todos	Legal muito bom"
pos,5,"Muito ruim n baixa"
pos,5,"ameeeei s2	o jogo ficou perfeito no meu s2"
pos,5,"5 estrelas	e legal mais fica meio chato quando as propagadas aparesem"
pos,5,"Avaliaçao geral	Na minha opiniao, todos os aplicativos que testei ate agr, funcionaram perfeitamente. Alguns nao mto bem devido ao meu aparelho, que é pequeno. Porem, gostaria que a equipe do Google Store continuasse melhorando cada vez mais. Obrigado"
neu,3,"Preciso de atualizar endina ai	File o melhor passatempo"
pos,5,"Muito bom esse jogo, recomendo muito."
pos,5,"vale a pena baixar	muito bom"
pos,4,"Muito tri	So tem um errinho o jogo podia ter outros tipos de angulos para ver o carro e tambem podia ter im grafico melhor tirando.isso o jogo e bem legal e bastante viciante"
neu,3,"Nao sei estou baixando mas deve ser legal"
pos,5,".....	Fodastico"
pos,5,"Exelente	Muito show recomendo...voc comeca a jogar e nao paraaaa e vicianteeee.....recomendoooooooo  :)"
neu,3,"Corrida	Daora   Esse jogo"
pos,5,"Robert	Nn e tao bom mais e bom"
pos,4,"Excelente jogo	Dos meus melhores passatempos"
pos,5,"Muito bom	Devia ser 3D"
pos,4,"Bom	Pow muito bom.mais essas pessoas nun compram um aparelho bom e fica falando mau do jogo..."
pos,5,"Meu primeiro Drag Racer - jogo até hoje....  tambem em multiplayer	No inicio de 2013, esse foi o 1º  jogo que eu joguei no celular de um amigo e, me fez interessar pelo sistema android. Em agosto Comprei um Samsung s2 duos com tv, e me acabei jogando esse game gratuito, que é simples e muito viciante. Sou grato aos desenvolvedores e desejo sucesso a todos"
neg,1,"Pessimo	No comeco e bom mas depois e impuciveu ganhar de um camaro ñ instalen vao perder seu tempo"
pos,5,"Pikka qurm e fam de carro o jogo é pikka !!!!!!!!!!"
pos,4,"Muito bom	Gostei do jogo muito mesmo ta de parabens o app"
pos,4,"o jogo e daora de mas muito bom mas eu daria todas a estrelas se fose corrisa mesmo"
pos,5,"Jogo	Muto bom"
pos,5,"Exelente	Eu gostei muito desse jogo"
pos,4,"Nada contra	O grafico é otimo"
pos,5,"Parabéns pelo jogo"
pos,5,"Gostei	Ta de parbens esse jogo"
pos,4,"Muito bom	Comecei a jogar agora mas se mostrou bom vamos ver dali pra frente"
pos,4,"estou baixando vamos ver se é  bom"
pos,5,"Muito bom!	Vale a pena, otimo passa tempo!"
neu,3,"Jogo muito bom +++	O mas eu n consigo vender os carros que eu tenho se auguen puder me ajuda agradeço."
neg,1,"Ruim	Da nem pra joga esse jogo e muito nub lixoo"
pos,5,"Adorei	O jogo é muito fera."
pos,5,"Nossa e muito bom"
pos,5,"Otimo	O jogo é muito legal, muito filé. E agora esta melhor pq ela estar atualizado em português até agora não tive nenhum problema com esse jogo"
pos,5,"Muito bom	Ótimo!!"
pos,5,"Muito bom	Muito bom esse jogo gostei muito"
pos,5,"Meu massa	O jogo e muito legal"
pos,4,"Pelo oq estao cometano acho que e bom (nao joguei a inda!)"
pos,5,"Muito bom	Ouvi dizer que tem tambem pra Windows Phone. Vo baixar"
neu,3,"Bom	Melhor seria se fosse corrida msm !!!!"
pos,5,"Bom	Recomendo!!"
pos,5,"Otimo jogo	Exelente jogo para passar o tempo"
pos,5,"Lucio	Muito bom M"
pos,5,"Muito bom	Muito da hora recomendo"
pos,5,"Muito bom	Muito bom pra jogar nas horas vagas"
pos,5,"Excelente!!	Bom.gostei más essa tal de pr enche o saco."
pos,5,"Otimo	O jogo e perfeito"
neg,1,"G	Era bom mas atualizaram e ficou uma m.e.r.d.a"
pos,5,"Maneiro	Jogo bem bolado...."
pos,5,"Exelente	É um game exelente para quem gosta de rachas"
neg,1,"Nao gostei	Nao curti"
pos,4,"Até Bom doido!"
pos,5,"OTIMO	MUITO BOM"
pos,5,"Muito loko !!!	Show de bola  !!! Parabéns  !!!"
neu,3,"Erd	Mais ou menos"
pos,5,"Adorei	Eu adorei o jogo"
pos,5,"Bom	Muito legal, mais têm q melhorar muito."
neu,3,"Bom gostei	É legalzinho até agora  sem problemas"
pos,5,"Excelente	Bem gostoso esse jogo. Vale baixar."
pos,5,"Mtu show	Jogo legal bom pra distracao.."
neg,2,"Muita publicidade	Cara eu joguei e muuuuuito bom so que agora fika aparecendo publicidade e trava o jogo"
pos,5,"Prefeito	Nunca jogue nada melhor em toda minha vida"
neu,3,"no começo vc vicia e fala nossa esse e o melhor jogo q abaixei ate agora mas quando faz duas semanas q vc esta jogando ojogo perde a graça"
pos,5,"Fixe	E da melhor coisa que a"
pos,5,"Muito bom	Esse jogo e foda mais eu prefiro que tivesse opala diplomata nessa porra maravilhosa serio ficaria melhor"
neu,3,"Mais ou menos	...."
neg,1,"pessimoooo	\" o arquivo do pacote é invalido \" isso e uma palhacada, vamos melhorar o jogo"
pos,5,"Legal	Gostei do jogo legal"
pos,5,"Massa	Muito bom jogo"
pos,4,"Bom jogo	Bom jogo e vicia um pouco. Agora tem muita propaganda."
pos,4,"Bom,mas com bugszinhos	O jogo em si e bom, mas e muito estranho as legendas dos perssonagens isso precissa ser melhorado :-)"
pos,5,"Muito bom	Excelente jogo. Muito viciante."
neu,3,"Rafael Santos	No meu Drag Racing não tem carros como dodge Charger, audi R8, aston martim 77 e talves mais alguns que não sei, e não consegui atualizar, baixar denovo deu na mesma, alguem pode me dizer como consigo mais carros?"
pos,5,"Nao carrega o jogo"
neg,2,"....	dahorinha"
pos,5,"nota 10	jogo bom mas vcs q acham que volta do commeco compra um carro do msm nivel q vc parouu comprei o gallardo e volto dps que fui descobrindo as coisas ja tenho o carro de 1.800.000 cabo a graca mas o jogo e mt loko eu me amarrei na primeira vez parabens creative seus jogos sao mt bons so n gostei mt do 4x4 ele trava no meu cel mas eu nem ligo paraaaaabeens =) Recomendadooo Uiii Catchorro manda pras cadelas  ahh lembrando cara poderiam criar nveis e carros novos para continuar jogando pois cabo a graca de jogar"
pos,4,"Gostei!	Bom jogo!"
pos,5,"Muito bom!	Excelente esse jogo recomendo a todos nota  10"
pos,5,"Gostei	Gente eu amei e aviciei e muito legal eu passo para todas as pessoas o jogo e ótimo!!!!!"
pos,5,"Muito bom recomendo	Muito bom graficos boms e divertido."
pos,5,"#muitobom"
pos,5,"O jogo e muito legal	Eu gostei muito"
pos,5,"Muito bom	Ia são as propagandas"
neg,2,"Tanto faz	Gostei, mas n amei, entao para mim tanto faz"
pos,5,"Vicio total	Muito bom viciante de mais legal mesmo vixi maria eh nois memo kkklk"
pos,5,"Gostei	olha, to começando agora e gostei, tomara q eu não enjoe"
pos,4,"Bom	Jogo bom...."
pos,5,"Mtt boom	Meeelhor jogo de corrida q eu ja joguei . Parabeeens . Mtt bom"
pos,5,"Bom	E muito bom"
pos,5,"Bom	Muito bom tem varios carros"
pos,5,"Exelente jogo."
pos,4,"Legal	Meu filho e meu marido gostaram muito."
pos,4,"Bom.	O jogo poderia ter um sistema de.quando acabar a corrida algum tipo de freio para vc ter q parar o carro ou usar parauedas e essas coisas"
pos,5,";)	Eu gosto do jogo pois tem muitos carros e suas originais"
pos,4,"Otimo	O jogo não trava ele e muito maneiro os carros são bons"
pos,5,"Muito bom sou louco por arrancada"
pos,5,"Melhor jogo do mundo essa $#@% e muto boa"
pos,4,"Bom	Vc nao controla o carro so as marchas mas é legal"
neg,1,"Já não têm mais graça.	Esse jogo perdeu a graça de jogar porque quando eles faz uma atualização parece que não mudou em nada e quando vai ver é uma coisa besta que coloca ,senhores desenvolvedores se for fazer uma atualização faça uma coisa que possa ser útil para o jogo."
pos,5,"Mto bom	Mto bom. Recomendo"
pos,5,"Mto bom	Muito bom :) quem n gosto continua jogano e tuna os carros ai vai adora :-)"
pos,5,"muito bom	Desafiante fazme \"suar\" por tanto tentar."
pos,5,"Legal	Legal mas tem uma fase que eu nao paso"
pos,5,"O jogo e bom	O jogo e muito bom dor tem alguns probleminha mais esta ok. Esse e um dos jogos de corrida que eu gostei"
pos,5,"Bom	Gostei mt desse jogo"
