@relation comments_train-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.NominalToString-C1

@attribute ' comment' string
@attribute class {neu,neg,pos}

@data
'Pobreee\tTravando mt',neg
'Baixando\tBaixandoo parece ser bom',neg
'Demoraaaa\tO tempo de espera para reparo da moto é uma eternidade.',neg
'TEMPO DE REPARO\tPorra, ninguém é retardado pra ficar 15 minutos pra reparar uma moto... PALHAÇADA, por isso 2 estrelas...',neg
'daora.\tMuito daoradaora',pos
'Muito bom\tMuito bom so q eu nao curto muito moto mais o app e bom',pos
'E bom mais poderia melhorar\tO jogo fica travando',pos
'Uma verdadeira merda\tUma merda para controlar, graficos lixo e tempo de reparo é uma piada.',neg
'Muito legal\tE muito loko esse joga cara',pos
'mt bom\tmt booom mesmo mais podia tirar o tempo do reparo, por isso 3 estrelas, quando arrumarem isso ai siim',neu
'Bom\tNem joguei ainda, mais pelos comentários parece ótimo.',pos
'Mt bom\tUm dos melhores jogos de moto q ja joguei',pos
'Bom\tÉ legal, mas eu nao sei jogar, entao vou desinstalar, mas é bom',pos
'To\tTo baixando',neu
'..\tEsse jogo é muito legal!',pos
'É...\tBom',pos
'Mt bom\tLegal gostei',pos
'Bom\tBom de +',neg
'Demora muito mas acho que e muito legau!!!!!',pos
'Naao seei ..\tgeente , paara coom essa palhaaçada de dizeer q e ruuim a poorra do jogo , aai quando baaixa oo baagulho é boom e leegaal .. aaa tmcú ..',pos
'O jogo e otimo mas e ruim que a moto quebra muito rapido ai tem que sair do jogo para coserto da moto',pos
'Muito bom..\tVou dar 5 estrelas, os gráficos são muito bom e é um excelente jogo.. Muito bom..',pos
'Bom\tÉ o jogo é otimo',pos
'Muito bom\tGame bom, Comecei agora a jogar, espero que continue assim',pos
'Bom\tMuito bom conçelho estalar mas mais no tablet',pos
'Legal\tOlha o jogo eh mt bom e tals.... Mais ele n tem mtas fazes :/',pos
'BooM\tEsse jogo e otimo baixen.',pos
'ótimo\te muito bom',pos
'demora muito pra baixar\tfora isso o jogo e muito bom adorei...',pos
'Otimo\tAdorei n tenho oq reclamar',pos
'O jogo e muito bom, um dos melhores que ja vi\tO jogo e muito bom, um dos melhores que ja vi',pos
'Terrivel\tÉ muito ruim trava muito e tem virus ele apagou todos os jogos do meu celular não presta',neg
'Teve f gt ddd\tEsse jogo e da hora',pos
'gostei\teu tinha o seped moto 1 era bom vou testar esse eu recomendo.',pos
'Bom\tO único defeito é q se a gente sair do jogo a moto para de consertar',pos
'Não gostei\tMuito ruin essa merda',neg
'Bom\tO unico ruim e que sua moto quebra vc sai do jogo a moto para de consertar mas muito show',pos
'Da pro gasto\tO jogo é bem legalzin',pos
'Muito bom\tApesar de ainda estar no basico é um bom jogo.',pos
'Gostei muito\tMuito bom',pos
'Esse jogo é uma   bosta travando  na bunda!:-*\tQue merda esse jogo é uma bosta travando na bunda!',neu
'Gostei ... Meu pai ten no cel dele e baixei no meeu ..... É mtoo booom *Ü*',pos
'Tem gente q reclqma mas nao cinsegue fwzer nem siquer um joguinh\tMuito bom .tem pessoas q reclama ebtao vou falsr para elas fazerem um jogo   de moto  entao qando fizer me da um comentario.',pos
'Otimo\tOtimo ameii',pos
'Muiiiiito bom\tO jogo e bom esses que ficam criticando e porque não entende bosta nenhuma....',pos
'DANILO\tE UMA BOSTA MESMO',neg
'Chato\tE muito sem graca esse jogo',neg
'Coco\tLixo mano nao baixem perca de tempo',neg
'JogooO\tTo abaixando e se eu perceber que meu celular  estiver ruim e travando eu tiro as 5 estrelas  So isso e pelo oq eu vi nos comentarios esse jogo fica travando e talz #',pos
'demais\tjogo irado melhor que o 1',pos
'Coco bosta esmagado',neg
'excelente\tgostei muito desse jogo',pos
'Um bom jogo\tMeio dificil de conseguir recompensas mais bom',neu
'Sempre\tAmei é muito divertido eu amei  simplesmente amei',pos
'Mt bom\tGostei,mas é um pouco dificil de controlar',pos
'Uma merda\tSe fosse por mim dava nem uma estrela, por isso dou uma!',neg
'Simplesmente horrível\tAchei uma bosta',neg
'Bosta de jogo',neg
'Mui bom\tMuito bom o game',pos
'Q furico!!!!!!\tGalerinha esse jogo é um cu... Ninguem merece... Aaaafffff...',neg
'Muito bom\tEssas pessoas do inferno essas disgrasa fica falando do jogo o jogo e otimo',pos
'Quatro, porque não tem como acelerar. Pelo menos não que eu saiba..',pos
'Bom\tApesar do jogo ser leve os gráficos São foda mais a jogabilidade ta um lixo, a moto vira muito pouco, esse jogo merecia 5 estrelas mais por causa da jogabilidade vou dar 3 estrelas, espero que arrumem',neu
'muito bom\tlegal o jogo',pos
'Se eu pudesse nem no comentario dava 1\tPorra jogo de merda',neg
'Pessimo\tOlha baixei o jogo ansioso pensando q o grafico e bom e etc quando eu vou jogar uma bosta o grafico horrivel motos super caras e quase instalei virus no meu celular recomendo nao baixar',neg
'Muito legal\tManeiro eu gostei',pos
'ruim\tuma merda!',neg
'Gostei\tPoderia ter gráficos melhores e não travar',neu
'Péssimo. ..\tGráficos ruins... Péssima jogabilidade',neg
'Muito bom\tBom jogo',pos
'E bom mais e ruim mais e bom\tE bom n e ruim e bom n eruim a baixa se num gosta desinstala',neu
'Fodastico\tMt fodaa',pos
'mentiroso\te legal essas pessoas que não sabe falar',pos
'Otimo\tMuito bom, porem um pouco pesado para o galaxy y. Usei o Game boster e rodou deboa',pos
'Bom\tEu do nota 100',pos
'Legal\tMeu filho curtiu!!',pos
'Bom so as imagens\tJogo péssimo você vira o celular e ele nao vai, derrepente ele vira tudo e você bate além disso fala que é 14M mas no meu cel fala que é 19M e eles poderiam ter traduzido pra facilitar nao instalem é perda de tempo',neg
'Triste isso\tEle é triste cade a açao poxa vei este jogo é chato .',neg
'Divertido\tEm comparação com outros games o gráfico é fraco',neu
'Galaxy Y\tLixao grafico, e trava tudo',neg
'Pessimo\tEsse jogo não presta',neg
'Mais ou menos\tOs graficos sao ruins n tem como acelerar',neu
'Ruim\tAconselho que nao o baixem',neg
'Bom jogo\tDivertido',pos
'Ruim\tOs graficos são legais,pega sem travar mas a jogabilidade é horrivel a moto ñ faz curva direito quando vc bate a moto começa a bugar ñ baixem...',neg
'Ñ baixem essa merda, esse jogo é pura perda d tempo \'-\'\tUma merda, pessimo em todos os aspectos.\'-\'',neg
'italo\tEu bom.',pos
'...\tO jogo em si eh bom, mas os graficos pra samsung galaxy y travaram um pouco, as vzs o som para e o jogo acaba. E tinha q ter um botao para acelerar a velocidade.',neu
'Samsung Galaxy S3\tRoda bem..  Porem n gostei mt do grafico',pos
'.....\tSe eu for atras de comentarios nao vo baixar nenhum joguinho:-\"',neu
'Galaxy ace 2\tO galaxy ace 2 n chego no brasil direito entao n tem muita gente usando',pos
'Esi jogo e irado',pos
'Manero\tO único palho que é em inglês, mais a jogabilidade é boa',pos
'Acima da media\tLegal falta melhorar algumas coisa e o grafico',pos
'jou de bola\tE muito bom pode baixar q ñ vai se a repender',pos
'Legal\tEstá baichando e demora',neu
'Kadinho\tE meio legal',neg
'Excelente\tPra vcs q falam palavras vulgaris esse jogo ñ presta ms pra mim.é perfeito.',pos
'Legal\tGostei, gráfico bom, dá pra se divertir',pos
'Bom\tGostei, gosti desse tipo de jogabilidade , mas como meu cel é o Pocket num roda tão legal , mas quase num da lag .',neu
'bom\tbom jogo recomendo.',pos
'E orrivel\tO jogo e orrivel depois de um Tempo ele trava ni menu',neg
'+ ou -\to jogo é muito bom mais ele demora muito pra baixar por isso dou quatro estrelas',pos
'Muito bom\tE muito bom essi app,show de mais... Baixem ele...',pos
'Bom de mais\tSe vc tive um galax y e pracima e otimo esse jogo so que demora baixa mais e bom',pos
'Glenda\tBom demais.',pos
'Ainda n sei se eh muito bom mais acho q e',pos
'Massa\tJogo irado pra um gratuito.',pos
'Mto bom, recomendo.\tMelhor jogo de moto do android na minha opinião',pos
'Buceta\ta mae de quen fez isso deve ter pelo no cu',pos
'Muito ruim nao presta\tEu tenho o galaxy y eNao da pra virar a moto é muito ruim.nao presta nao baixem',neg
'Queria ser padrinho mais minha mae nao deixa o mc gui ser meu amigo na facebook',pos
'Muito boom\tRecomendo...grafiko n muito bom mais ta pro gasto...',pos
'Maomeno\tMaiomeno',pos
'Vista\tNao aparece abrir ao desintalar',neu
'Gráfico ruim\tNão gostei',neg
'Nao gostei\tMuitu melhor o spidimoto nornau',neg
'Filhos da puta\tAfff criador filho da puta o jogo tem bug só vai pra esquerda , vai tomar no cu',neg
'Dimais\tApesar dos graficos n serem de primeira o game e dimais',pos
'muito real\tmuito bom',pos
'Legal\tPra passar o tempo, é legal.',pos
'Da pra jogar.\tO jogo é normal, tirando o fato de que a moto dá ré. Rs.',neu
'Puta que paril!!\tEsso e uma bosta',neg
'Mt bom\tMas deveria ser mais realista',neu
'+ ou -\tAu nem vi esse jogo mais ele deve ser lixinho',neg
'Extorquir e ainda é ruim\tUma bosta... os gráficos lixo o jogo pode até ser atraente na foto mais é uma merda principalmente por eles fazerem  tilp de sistema onde tudo tem q comprar moedas com dinheiro real N PERCA SEU TEMPO NEM DINHEIRO. .',neg
'Até legal\tOs gráficos não são lá maravilhosos',neg
'Muito bom o jogo galera\tSe voce gosta realmente de motos entao baixe esse jogoo',pos
'Cala boca nobs\tÉ legal demais',pos
'Bom\tTenque ir no buy e compra a moto',pos
'Ateh q eh bom\tO ruim eh que tem q reparar a moto se vc bater muito ela durante a corrida e isso demora mais q 10 minutos geralmente, maior besteira isso !!',neg
'lixo\thorrivel, se eu baixase um programa pra fazer apk e desse uma caralhada no teclado saia coisa melhor',neg
'Ruim\tInstalei no meu tablet e apresentou problemas no som, ele tbm é dificil de controlar.',neg
'Excelente\tEle e muito bom.Nao tem oque reclamar',pos
'Muito massa\tMuito bom esse jogo',pos
'Uma  desgraçaa\tDa  para  jogar  mas   quando  vc  vai  3  corridas  dps  voce  corre  denovo   e  da  uma  mensagem  la   em  outra  lingua  e  nao  da  mais  para  jogar  esse  jogo  e  uma  bosta nao  baixem',neg
'Lixo\tEsse jogo é de lixoso fdp',neg
'Um lixo\tAffs poderia ter ums apps mais legais do que essas merdas se é louco nada a ve',neg
':)\tÉ o laser',pos
'Boom\tExcelentíssimo',pos
'GALAXY TAB\tJogabilidade é a pior que ja vi em um jogo, grafico é pior que muito ruim e a interface do jogo é muito poluida',neg
'Aff\tQue podeodao de jogo',neg
'Daora\tJogo legal e  abri normal muito zika,baixa rapido e o melhor jogo que ja vi.  RECOMENDO!',pos
'Luan Ramos\tEsse jogo é muito maneiro não sei pq as pessoas ficam reclamando !!!',pos
'Da hora\tA gente deixa de ser critico de mais o jogo è simples mais bem legal',pos
'Muito bom!!\tAdorei o jogo. Vale muito a pena baixar. O melhor jogo de corrida de moto na minha opinião. :-P  e o melhor de tudo.. ele não trava! Roda liso, liso.',pos
'Hmm\tConlicença senhor tem um pouco de jogo no seu travamento ... ooops',neu
'Uuuu\tE mais ou menos',neu
'muito bom\tmuito bom',pos
'Bom\tÉ bom',pos
'Recomendo\tVale apena é  bom',pos
'Razoável\tPoderia ter gráficos melhores e poder controlar pelo touch tbm, mas é bom...',neu
'Muito bom o jogo\tRecomendo',pos
'Bom\tVale a pena!',pos
'Legal\tExcelente jogo nao trava!!!',pos
'Demora\tDemora muito pra caregar',neu
'Muito louco este jogo',pos
'Nao vale nada muito ruim.',neg
'Bom...\tA moto inicial eh muito devagar...nao  testei as outras ainda.... Nao eh emocionante',neu
'Maneirinho\tAte q e legal',neu
'Otimo\tFicou massa no meu lg l3 optimus.',pos
'Orrivel\tNao quis abrir. Fica travando',neg
'Otimo app\tFicou bom no meu lg optmus 2 entao merece 5 estrelas',pos
'Bom\tManeiro',pos
'Ruin\tOs comandos não responde triste quem tem galaxy y não baixe vai perder o tempo...',neg
'Sacanagem\tBaixei pelos comentarios serem positivos (a maioria), mas quando terminou de instalar ele n saiu do menu. Consigo mexer nas opçoes, mas qro voltar ou clicar em \'racer\' pra começar ele meio q trava, só consigo mexer nas opçoes msm -.-\"',neg
'Não abre a partir da segunda fase.\tJogo so rada a primeira fase e depois fecha sozinho qd se tenta carregar a degunda fase.',neg
'Bom\tEu gostei nao trava adorei mais tem algumas coisas nao observadas',pos
'Bsum\tBom',pos
'Baixandi\tEstou baixando',pos
'Otimo jogo\tSuper jogo top de linha',pos
'Nao abriu\tBaixei normalment,mas nao abriu.',neg
'Bom\tRecomendo único defeito é q fica travando',pos
'Da hora recomendo.   O melhor jogo\tE mto loko. O melhor jogo. N trava. Grafico da hora.    RECOMENDO',pos
'muito bm\teu adorei',pos
'Nao abre\tO jogo baixo normal mais quando fui abrir o aplicativo ele ñ abria',neg
'Gostei\tVale a pena baixar e muito bom',pos
'Legalzinho\t:)',pos
'Nao joguei ainda mas deve de legal',pos
'X\tO.o',pos
'Bom\tParece ser bom antes de baixar e eh bem envolvente!',pos
'Bom\tAté que é BOM.',pos
'Legal\tBom pra quem quer ser motoqueiro',pos
'E fodastoco\tE muito bom mesmo cara eu recomenso',pos
'Excelente\tAdorei eu recomendo',pos
'uma droga',neg
'Pessimo\tNao sei pq continuam colocando jogos ruins no play. Deviam colocar apenas jogos a passassem por um selo de qualidade.',neg
'!\tLegal, mas a moto nao vira mais',neg
'Muito bom ......``\tMuito bom. ...',pos
Melhora,neu
'Muinto Bom!!\tO Jogo Tem ND De Ruim So Presisa Melhorar Um Pouco As Motocicletas.Parabens!',pos
'Uma merda\tEsse jogo e´ ruim demais... caracas eu nao sei como eu perdi meu tempo e mb com essa merda...aconselho a nao baixar se eu pudesse dar -1 eu dava mais como naum da... naum percam tempo.',neg
'Pesimo\tE muito ruim ele trava e  fica doido paece q tana lua',neg
'Legal mas quase não acelera, deveriia mudar isso!!! *-*',neu
'Uma merda.\tUma merda, tem que ficar forçando fechamento direto, porque para de responder, esta muito ruim mesmo, uma estrela porque não tem como colocar menos...',neg
'Divertido, mas esperava mais !\tNo começo ele parece ser bem interessante, mais a moto acelera sozinha, o nitro so aparece depois de uma certa quilometragem, a unica funçao do jogador e desviar dos outros carros e caminhões mesmo ... ainda existem muiitos erros que deveriam ser corrigidos. Maas em si e divertido .',neu
'Nicim\tMi adiciona no face  Nicim  Cearamor',pos
'Ruim pra crc\tCrl,que jogo feio a grafico e o rrivel...facebook :ryan neri',neg
'Pow axei manero esse jogo so da uma travada mas e mt manero',pos
'Lixo\tNem gastem seu precioso tempo',neg
'E muito pesado',pos
'Chato\tEsse jogo e muito chato',pos
'Ouro\tMuito bom,adorei',pos
'muito bom\to jogo é bom, so achei q faltou passar mais a sensacao de velocidade, esse negocio d quebrar a moto é um saco, tem q esperar pra concertar uns 15 min. mesmo assim recomendo',pos
'Bom Jogo\tO jogo e bom, melhor q outros milhares de jogos de motos repetidos q te na Store.. Poderia sim melhorar a fisica.. mas nao e nada q estrague o jogo',pos
'Muito bom\tGostei de jogar No meu s2 lite pega bem',pos
'Não recomendo\tPor favor melhorem os graficos, alguns bugs, fazer q o jogo fique + rapido e + algumas coisas pq assim ñ da..',neg
'Eeee\tO jogo é muito bom gostei',pos
'Montorola x\tPohha de game',pos
'Muito bom\tPodem baixar esse jogo e mt bom mesmo',pos
'Baixando\tBom eu acho',pos
'Mt bom\tO jogo é mt legal,  so um poco dificil e esses otario q fica falando q trava é pq nao tem dinheiro pra compra celular decente',pos
'Ruim\tNão porque eu sou menina e muito ruim',neg
'Gostei\tO jogo e bom mas trava muito.',pos
baixando...,neu
'Bem\tBomgostei',pos
'Legal\tEu acho que e legal ainda to baixando',pos
'Legal o chato e a minha sencibilidade e ruin',pos
'Merda\tJogo meia boca... sem fisica, com grafico meia boca, monotono... Onde já se viu usar o nitro e a velocidade quase não mudar? Alem disso, quando vc bate no carro ou obstaculo, parece que vc está na lua pela falta de gravidade',neg
'Legal\tMuito maneiro gostei 5 estrelas',pos
'Ainda vou jogar...\tEsse jogo parece ser legal. Eu não sei se é, eu ainda vou jogar, quem jogou e achou bom, da legal ai no meu comentário, quem jogo e achou ruim, dá ruim aqui no meu comentário',neg
'Pega\tPega bacana mais o audio e horrivel!',neu
'Foda\tAdorei d+',pos
'Fraco\tTrava muito.',neg
'Bom\tJogo massa!!',pos
'Ótimo\tE legal muito massa ...',pos
'Mais ou menos\tBom mais enjoa',neu
'Demora porra\tDemora po so estalo 1 semana',pos
'+ ou -\tE meio sem graça  mas e um bom jogo',neu
'Gostei\tPelos comentarios,parece bom,Baixandooooo.',pos
'exelente\tcostei muito vc estao de parabens',pos
'Otimo\tEsse aplicativo e excelente',pos
'Otimo\tMuito doido recomendo',pos
'E,bom\tE bom o jogo recomendo ;p',pos
'Jogo mt ruim nao recomendo\tPessima jogabilidade , comandos confusos . A muitos jogos melhores na play store',neg
'Falta mais velocidade',neg
'Otimo jogo\tMuito bom o jogo, recomendo para pessoas que tem tablet',pos
'MUITO SHOW\tAMEI O APLICATIVO !!!!! RECOMENDO !!!!!',pos
'É chato\tÉ muito devagar :-P',neg
'Muito legal\tAdoro esse jogo',pos
'Porra so não do 0 porque não da esse jogo ta de brincadeira',neg
'Legal\tManeiro o jogo',pos
'Bom mas ...\tBoom mas ele ta travando muito , pessoas dizem q er o celular q er pesado , mas o meu teem muita memoria ainda , mas o jogo er bom consertem isso pfpf',pos
'Essa bosta n vala nada botei p baixar e so ficava carregando e bom q ageitem dou uma estrela p vc ageitarem isso aai',neg
'Ruim\tGrafico ridiculo, jogabilidade bosta, nao recomendo, já desinstalei essa porcaria.',neg
'Muito bom!\tMuito bom .',pos
'muito bom\tgostei muito do jogo grafico muito bom ...',pos
'Legal\tJoguei no tablet do meu primo e mais ou menos',neu
'Merece meu respeito\tMuito bom',pos
'Muito bom merece5 estrelas\tBom de maia',pos
'e bom mas trava um pouco de ves emquando . Nota 4 pra esse jogo\tNota 4',pos
'Jogabilidade\tJogabilidade horrivel, nada comparado com o speedmoto1',neg
'Legal, depois de uma vez ja peguei  jeito de como dirigir no tablet\tMuito legal mesmo.',pos
'Pessimo\tPessimo esse jogo, nao recomendo',neg
'muuiiiittoo bom\to jogo em si roda lisinho no galaxy pocket e é muito bom',pos
'Bom\tBom  Muito bom mesmo',pos
'Legal\tMas bem que podia melhorar os gráficos',pos
'+/-\tPouco realista',neu
'Sony ZQ\tO gráfico até bom, más as vezes da uns lag sinistro!',neu
'Nunca baixem essa merda\tEsse jogo n presta,nunca baixem essa merda,os comandos do jogo,nao prestam ,nao percam seu tempo baixando essa ...',neg
'Péssimo\tRidículo',neg
'jogo daoráaaaaaaa\tInstalando vou ver se ele nao e igual aos outros e nao entram',pos
'Maneiro *-*',pos
'Horrível\tEsse jogo è o pior ja visto',neg
'Muito bom\tNo meu Xperia ele não travou, funciona normalmente.',pos
'Xperia Z\tParece ser bom. Vamos ver',neu
'e uma droga perdi meu tablet\tesse jogo e una porcaria perdi meu tablet ta cheio de virus essa @©€°¢ vai toma no ¤£',neg
'Tablet dl\tBom demora muito pra baixar  O jogo ainda nao conhecia depois que baixar vamos ver se é bom.',neg
'Eu gostei do jogo\tjogo antem que bom',pos
'Galaxy tab 2 7.0\tMó b Bug, tenta entra de ré na mata pra vc ver.. espero atualizações',neg
'Galaxy pocket\tE muito bom,so o grafico que nao e la aquelas coisas mas e excelente',pos
'Acima da média\tLegal só que trava muito e não da pra voltar...                     Arrumem isso',pos
'Só tem um problema...\tO jogo é bom, os gráficos tem boa qualidade mas ele trava muito, ele paralisa e todas as vezes fica lento, o acelerometro não resp. bem e acaba dificultando o jogo. Consertem isto, por favor né¿  \"E uma dica: deveria ser traduzido pra várias línguas, deveria ser utilizado o botão \"voltar\" e deveria o jogador tocar na tela para a moto acelerar, espero q concordem e façam algumas mudanças q fazem a diferença)',neg
'Bacaninha\tDa pra jogar.',pos
'Muito bom\tTo baixando mais parece ser bom',pos
'+ ou -\tesse jogo e ótimo mais eu n to mais conseguindo jogar  consegui jogar umas quatro vezes e agora nem sai do menu principal alguém pd me explicar isso',neu
'Muitooo foda da. Hora meu vale a pena baixar',pos
'É uma falta de respeito esse jogo é ótimo de mais eu vou fazer a minha parte vou dar 5 estrelas.',pos
'Bom de mais',pos
'Legal\tÉ possível se divertir.  Roda fácil no Xoom 2',pos
'Aff\tQ bela porcaria de jogo... Funciona e tal mas muito chato mesmo :-$',neg
'Melhor jogo\tMuito bom legal mesmo e uma delicia jogar isso vem jogar tanbem',pos
'Muito. Bom POW\tE massa',pos
'Legal\tGostei, no meu cell roda perfeitamente',pos
'Péssimo\tEsse jogos péssimo não baixem',neg
'muito legal\tesse e o melhor jogo de moto qe ja jogueei',pos
'Muito bom\tJogabilidade boa e gráficos excelentes. Não tem nada de lento nem trava. Compra um celular decente depois vem comentar os jogos.',pos
'Blaaa\tO jogo e otimo mas a moto nao fica em linha reta',pos
'Meeerda\tPessimo reiniciou meu celular',neg
'.g\tMais ou menos',pos
'muito bom\tGoistei de mais',pos
'Legal\tGostei tem cenagrifos bom',neu
'Ruim\tChato e lag do capeta',neg
'brabo\tmuitp brabo',neg
'Glx y 8 gh\tTrava tudo  Gostaria q melhorasce o grafico é muito bom.. Dai volto baixar.',neg
'MT ruim\tMan essa bosta é horrível nem da pra jogá',neg
'Pessimo\tOrrivel pior jogo que eu ja baichei e 1 estrela e muito pra esse jogo',neg
'Ruim\tNao vale a pena a jogabilidade e muito ruim e os graficos tambem',neg
'Manneiroo\tO jogo e bom mais vcs teem q arrumar a questao das legs saao orriveiss ;(',neu
'RUIM\tmais ou menos mas eu nao recomendo baixar',neg
'Fica travando no optimus\t...',neg
'+ou -\tMeu celular tambem e um lixo nao tm nem oque fala kkk',pos
'Daora 3 *',neu
'Mt bom\tMt massa mas o 1 tinha o sensor bem melhor',pos
'excelente\tBom gostei Estes caras sap um burros',pos
'Mais oi menos\tNao baixen vcs nao vao passar da primeira fase',pos
'E bom porra\tE mais ou menos mais ou menos',pos
'gato\tdaora gostei',pos
'Muito ruim perda de tempo não baixem\tPéssimo',neg
'Poderodo castiga +ou-\tO grafico n e muito bom e eu acho um pouco injoativo e trava no meu s3',neu
'Ruim de mais aff\tOloko nunca vi um jogo tão ruim',neg
'Ruim de mais\tNao baixem e muito ruim ja começa a demora a baixar depois esse jogo nao presta.',neg
'E bem legal o jogo...mais quando eu fui para o proximo circuito travou :/',neg
'Porcaria\tGráficos nem um pouco parecidos com os da foto e parece q vc está jogando em câmera lenta,coloquei 1 estrela pq não deixam colocar NENHUMA',neg
'Muito Bom!\tOlha gente! No meu roda de boa, nao precisa pagar nada, e nem da esses problemas ai que vcs tao falando! Eu acho que o problema eh no cel de vcs! Afinal o galaxy y eh pior da linha galaxy! --\' Mas eu gostei e recomendo! Ah, e meu cel eh um Genesis SK 150',pos
'Distrai um pouco\tUm jogo bom, dá pra distrair...',pos
'Naum tem emoção...\tSem emoção e ainda trava.... Naum recomendo....',neg
'Legal\tLegal mais nem tanto',pos
'Oi\tMuito boom!!! :)',pos
'Excelente\tEsse jogo é mt bom vcs que falam que é ruim comprem um cellular que presta',pos
'E da pro gasto...',neu
'Pessimo\tPessomo orrivel essa bosta fica travando toda hora n percam tempo baixando isso',neg
'Legal d mais\tGostei',pos
'Nossa\tQue merda é essa...',neg
'Porcaria\tDesgraça q naum vale nem o angu q come',neg
'Lega d maiis\tAdorei mui loco o jogo',pos
'Precisa melhorar os Graficos!\tPor conta de meu aparelho ser um tablet, os graficos ficam meio precarios, precisam melhorar isso! E tambem tem que ter mais opções de veiculos.',neg
'péssimo\to jogo é mt lento e trava muito',neg
'Mais ou menos\tO q atrapalha mesmo é as propagandas',pos
'Nao presta\tUma merda paro no 60\% do carregamento ... :P',neg
'Ruim\tVou dar uma estela só, por que no meu galáx y ficou horrível. Não consigo colocar a moto em linha reta, mais no célula Lg optmus 500p rodou super bem.......',neg
'Paia demais\tHorrível jogabilidade!',neg
'Nao baixem\tEssa merda nao para de travar fica dando bug nao baixem',neg
'Naum e td isso naum muito bug',neg
'Cavernoso\tControles sao de pessimo desempenho',neg
'Muito bom nossa gosto de mais',pos
'Ridículo\tPelas imagens achei que pelo menos o grafico era bom. Só que pelo contrário, é horrível. A jogabilidade tambem nao é boa. Nao achei nada bom...',neg
'Amei\tGente joguem e muito legal amei',pos
'e muito legal\tdaora e radical',pos
'[[ ZERO ]]\tLixo demais, trava muito essa porr#@*!\'',neg
'Mt ruim\tSe pudesse dar estrela negativa eu dava. Po. Essa merda travo meu celular tudo. O grafico é horrivel,a jogabilidade pior ainda. Pelo amor dde DEUS ,qr faz um jogo faz um jogo descente po.',neg
'Amoo\tOo melhor jogo, super divertido . Excelente .',pos
'Uma merda\tO jogo é muito chato é uma verdadeira merda',neg
'Normal\tJogo no raz i nao trava e nao demora para baixar sao 13 mb, para um jogo gratuito ate q e razoável recomendo.',neu
'Lento\tDa muitos  bugs',neg
'Ruim\tO jogo é lento e nao tem uma jogabilidade boa O qui eu achei horrível mesmo é a jogabilidade.',neg
'Otimo\tMuiito bom, pensei que iria travar mais roda direitinho',pos
'Galaxy Pocket\tNão trava, os comentários falando que trava é mentira, o jogo não é tão bom mais não é horrível e nem trava',pos
':)\tGostei desse jogo',pos
'Lento\tEle fica lento quando esta jogando....',neg
'Orrivel\tAlem de demorar para baixar ele fica lento e trava o cel n percam tempo baixando esse jogo... E eu so dei 1 estrela pq e obrigado para fazer um comentario...',neg
'Bom zinho\tSo falta ganhat mais velocidade.',pos
'Otimo\tPessoal baixem e otimo nao acreditem nesses mentirosos falando que nao pega os telefones  deles que sao baixm chow',pos
'Foda de mais\tMuito maneiro não da para parar de jogar',neu
'Boom\tO jogo é bem legal do 5 estrela , vcs qe fica criticando e tals , fica falando merda ai calaboka c nao pega no celular de vcs é pq deve ser veio pq o meu pego direitinho',pos
'Em duvida\tVou abaixar agora!!!',neu
'Pessimo\tPrefiro pou',neg
'Muito bosta\tEsse jogo e uma bosta o nitro dele não aumenta nada de velocidade só aparece um foguinho na tela não recomendo pra ninguém não percam seu tempo baixando isso',neg
'Ruim\tHorrivel a jogabilidade. Tem bons graficos, mas fica muito desejar.',neg
'O jogo e bom\tO jogo e bom mai na e aquilo de dar 4. Estrela',neg
'Chato\tPorque tão lento.',neg
'Bom\tE bom',neu
'Ruim!\tO jogo de moto mais cachorro que eu ja vi! Lento, isso mesmo! Parece que a gente está jogando em camera lenta!',neg
'Bom\tAinda estou no começo mas parece ser um jogo promissor',pos
'Re\tO grafico é bm',neg
'Pica\tDeixa eu falar, deixa eu fala cheguei no google play e vi esse joginho istalei no telefone achei um gostozinho...                 intao eu  fala ,recomendo isso .......',pos
'Pessimo\tNão baixem O grafico. A velocidade do jogo a a diversao e pessima.    E vc tem quq ficar renovando seu carro toda hora.    Alem de paga pra renovar vc tem q ficar 12 mins esperando affz.',neg
'Legal\tmuito show ninguem pode reclamar',pos
'Chato\tVC não more ????????',neg
'Um bom jogo\tJogo maneiro . Fácil pra baixar e jogar',pos
'Lento\tNao presta',neg
'Simples\tO jogo por si é bom mas ele trava muito o celular.',neu
'Amei\tNossa rodou mt bem no meu Genesis GP351. Vcs estão de P-A-R-A-B-É-N-S',pos
'Galaxy Ace Duos\tJogo Muito Bom rodou perfeitamente porem e muito facil de ganhar e a Moto não corre muito acho que deveriam melhorar  isso vou dar 4 estrelas por causa disso senao daria 5.',pos
'bom\tnao vi ainda mas parece ser bom',pos
'To  baixando\tTo  baixando',neg
'Legal\tRecomendo e bem legal esse jogo.',pos
'Exelente\tO jogo é ótimo, perfeito!!!',pos
'Lixo\tComo se joga se nao tem controle ? Ts? Nao,nao funcionou. Nem meia estrela.',neg
