@relation 'comments-weka.filters.unsupervised.attribute.Reorder-R2,1-weka.filters.unsupervised.attribute.NominalToString-C1'

@attribute ' comment' string
@attribute class {neu,neg,pos}

@data
'Da hora so q nao e um jogo como corrida normal ai ia ficar loko',pos
'Otimo\tO jogo e muito bom recomendo',pos
'Mt bom\tLeve e facil de jogar',pos
'Bom\tMuito bom.',pos
'Bom jogo\tJogo bom ... Me distrai um pouco com ele ... conforme vc vai melhorando o carro fica melhor as corridas...',pos
'Muito bom o jogo\tEle e bom so peca nos graficos um pouco no restante e muito bom',pos
'Mais ou menos\tDa pra joga',pos
'Bom\tE um jogo bom mais demora muito pra baixa',pos
'Este jogo é o q liga.\tÉ O Q LIGA.',pos
'5*\tMuito bom jogo',pos
'Bom\tShow de bola pra quem gosta de velocidade!',pos
'Muito bom\tMuito loko recomendo muito bom jogo',pos
'Acho que e bom\tEu acho daora mas vou ver se e mesmo bom',neu
'Galaxy mini\tÓtimo jogo o ruin e quando vc zera ele todo e não tem mais carros para jogar 4 estrelas pra voces',pos
'Legal\tO jogo é muito legal não dou 5 estrelas porque eu não entendi o que tem que fazer para controlar o carro',pos
'Gostei demais\tMuito bom',pos
'A\tEU GOSTO MUITO DESE  JOGO ELE É DEMAIS',pos
'Muuuuito bom\tEu tenho  ja tenho 2277777000000 e  eu nao sou  bruna sou pedro',pos
'Muito legal.\tAlguns diferenciais do jogo da um realismo bem bacana',pos
'Belo jogo!\tMuito bom,sem bugs,legal D+,Não vejo a hora de comprar o camaro kkk',pos
'Otimo\tMuito bom.',pos
'e demais',pos
'Bom! E só aprender a jogar.',pos
'Perfeito\tMuuuito bom,jogo show de bola.',pos
'Eh bao\tGostei ..',pos
'Ja foi bom !!!\tPreferia o antigo. Sem contar que o jogo ta travando direto. Nao gostei...',neg
'Gbfbfh\tÉ muito legal,eu recomendo',pos
'Massa\tMuito bom parabéns para os desenvolvedores do jogo ! :)',pos
'Otimo\tEu adorei esse',pos
'E......\tO jogo é legal pena que tem esses rps. Tem alguns aplicativos que vc tem que baixar para ganha-los e vc acaba ganhando só que prescisa seguir as regras que pede por exemplo para ficar 15 minutos com ele aberto para ganhar',neu
'Pessimo\tNao abaixa no meu celular GT-I5500B',neg
'Fun\tO jogo e bem legal ja comprei os carros mais caros mas para melhorias precisa de muitos rps e te obriga a comprar o jogo fica chato. Dexou a desejar',neg
'Otimo\tSou menina mas gosto de carros',pos
'Bom ,eu adorei o jogo',pos
'Muito bom pudia melhora as frases poriso do **** estrela',pos
'Excelente !!\tÉ só tuna o carro de vc\'s ... Tunei o meu e fiko show',pos
'Muiti legal\tO jpgo e demais ele te destrai ele faz vc desistresa',pos
'Passa tempo\tEu joguei ele durante 2 horas seguidas e nen percebi  . Rsrsrs muito bom .',pos
'Louco!!!!!?!!\tbom e pego no meu direito ps',neu
'5 Cinco Estrella.\tMuito bom eu dou Cinco estrella,ja sou fã desda ultima versão anterior...',pos
'Adoto esye jogo\tAdoro este jogo',pos
'Bom\tFalta mais um pouco de realismo',pos
'Muito bom\tTenho 2 aparelhos com sistema Android e esse jogo viciante está instalado neles, portanto eu recomendo!',pos
'Excelente\tÓtimo jogo. Recomendo',pos
'Muito bom o jogo. Da pra passar o tempo\tMuito bom',pos
'É muito legal esse jogo',pos
'Baixei para o tablet da minha filha gostei a baixei no meu Cel\tAdorei',pos
'Bom\tLegal pra passar o tempo',pos
'Otimo!\tPara aqueles que dizem que é ruim eu mando ir tomar naquele lugar. O jogo é excelente só pra parar de aparecer aqueles trecos chatos tem que comprar a versão original!',pos
'Bom\tMuito bom recomendo meu filho adoro ficar trocando de marcha mais e muito bom',pos
'Jogo muito bom mas\tJogo muito bom e roda redondinho no meu galaxy gran duos mas avha que faltou poder tunar o carro externamente',pos
'Bom\tO dolwloud e rasuaveu',pos
'E bom\tGente pra quem que fala mau desse jogo nao fale assim porque O JOGO E DEMAIS muito louco',pos
'Dhjc\tE muito legal so do cinco estrelas pq n da pra dar mais...',pos
'Medio\tCara o jogo é bom so que alguns carros  são muitos caros e nas corrida e pouco dinhero!!!!!!',neu
'Noss muito bom\tNoss mais legal q eu ja vi dos drag racing',pos
'O jogo mais legal do mundo!!!!!!!\tEu nunca jogei um jogo mais legal do mundo',pos
'Emuito legal\tElegalmas tem gémte que e idiota',pos
'Bom, mas repetitivo',pos
'Muito bom esse jogo',pos
'Da ora o jogo bom demais que nem velozes e furiosos  6  o jogo',pos
'Gostei muito\tVale a pena baixar',pos
'Top\tEu recomendo esse jogo',pos
'Muito bom\tMuito bom ece jogo cara',pos
'Otimo\tMelhor que o drag de moto',pos
'Muito bom .... roda em meu celular sem problemas, sem legs.... tanto off quanto on .... gostei bastante',pos
'Wallace\tMuuuuuito daora a arrancada o chato é que o rp acaba rapido',pos
'Muito bom mesmo !!!\tJogao muito fera',pos
'Galaxy Mini\tO jogo é bom, mas torna se chato apartir do Nivel 7...',pos
'Otimo para passar o tempo\tPerfeito para quem quer passar um tempo com um jogo simples',pos
'legalsinho\tate eh legalsinho  maia naum sei vender os meus carros como faço?',neu
'Demais esse jogo\tMuito bem feito, estilo need muito bom e ainda mais de grátis',pos
'Bom demais\tBomzaom',pos
'Super legal foi o meu melhor jogo♥♥♥♥\tAmei',pos
'E bom gostei\tMuito bom',pos
'Muito\tMuito bom o jogo',pos
'Esse jogo é foda',pos
'Bom jogo\tGostei do jogo. Ele eh interessante!',pos
'Sao cusao\tE bom voceis que soa cusao',pos
'Legal\tEstou baixando e deve ser legal',neu
'É muito fraco essa corrida. .. ™',neg
'Ottimo\tO jogo é ottimo ele nao possui nenhum tipo de erro deu certinho no meu ace ...',pos
'Ótimo\tJá tinha mas apaguei .e estou baixando de novo de tão legal que e',pos
'Bacana\tBem legal a jogabilidade e o modo multiplayer',pos
'Otimooo\tMtooo bom o jogo , recomendo',pos
'Daniel\tE muitt bom o jogo mais podia ter como comprar pr com o dinheiro q agente ganha nas corridas',pos
'Muito bom\tEsse jogo é massa pra kem gosta de carro',pos
'Muito bommm\tJogo legal mas poderia ter como vender os  carros',pos
'É bom\tMais ou menos mais ou menos',neu
'Nao baixa essa bosta',pos
'LLIXO\tLIXÃO não pega mais MAS dou uma dica pesquisem no google: Drag racing apk 4shared',pos
'Lixo\tNao presta',neg
'Rasuavel\tVc aruma o carro dai ele tem cete marcha e na pista so vai ate a 4',neg
'Otimo\tMuito bom o jogo e viciante também',pos
'Edvaldo\tMuito bom',pos
'Mt bom\tO jogo e excelente . Pega perfeitamente no razr i , mais um porem , esses filhos da puta falam mt merda pq o jogo nao presta , vao comprar  um celular melhor antes de criticar o trabalho que os desenvol edores do game !',pos
'Chou\tMuito boss tenho um ciroco o jipe do 4x4 e um bmw',pos
'Espetacular\tPara mim e perfeito',pos
'Muito bom vale a pena baixar excelente',pos
'Ótimo este jogo\tMuito loko esse jogo',pos
'+ ou -\to jogo é bom,tem bons graficos nao trava,porem para poder tunar seu carro precisa de dinheiro e PR e esses PR e muito dificil de conseguir,mas fora isso o jogo é ate legalzin',neu
'Bom\tMuito bom mustang la vou eu',pos
'Para um jogo como esse eu considero muito bom para o estilo\tEu achei legal',neu
'E bom\tAcho o jogo bom',pos
'Muito bom\tBem q poderiam colocar carros da AUDI e lexus nesse jogo Seria muuito bom mesmo',pos
'Bom\tO jogo e bom so que precisa de mais inovaçoes do mercado',pos
'Meu pau\tEci jogu é muitu foda vão tomar no cu seus fela da pota que falam mal do jogo peguem as suas opiniões,digitem e corrijam us errus ortograficos e imprimam e enfiem no seu cu seus fela de uma foda gostosinha',pos
'Muito bom\tGostei muito',pos
'Muito Bom\tGostei muito recomendo',pos
'Normal\t+ uma porcariazinha da internet',neu
'Muito Legal Jogar ele\t>> Voce Tuna Os carros, Pinta, Modifica, E vai para o Drag, Compra carros , vende Carros, E Sao bastantes Carros , Desde Os Hulmildes Ate os Super GT, Fora a opcao de jogar online, e um jogo muito bom, Simples, Mais Bom, Nada que passe de um Passa tempo Melhor que os outros.',pos
'Jogo bem simples, nada de extraordinario',neu
'Muito bom :)\tÓtimo, adorei os carros :)',pos
'Dahora\tMuito lok o baixem',pos
'Top\tmuito bom vey ...quem reclama e nub',pos
'Ticiane e eder....\tGosto muito bom jogo recomendo 5 estrelas adorei muitooooooo',pos
'Muito daora\tO jogo e foda os carros e tudo as aprimorações e tudo cara recomendo joguem',pos
'Muito bom\tMesmo muito bom.....',pos
'Otimo\tO melho jogo que eu joguei',pos
'Matheus\tE muito foda mala esse jogo em',pos
'Rafael\tE um jogo bom gostei muito dele não me arrepende de ter baixado',pos
'Show\tMuito show Só acho que poderia ter mais opçoes de carros',pos
'Po\tPo ta na hora de atualizar esse jogoe neh po .jogo e bom mais atualiza ai e bom baixem ae',neg
'Muito bom\tMuito bom de mais.',pos
'Curti\tPara passar o tempo',pos
'M\tJogo com varios carros',pos
'+ ou -\tComo eu faco pra ganhar (Pr) ?',neg
'Amei\tÉ um jogo em que vc não tem que ficar comprando Prs ele dá uma oportunidade de vc juntar amei continuem assim!  Obrigado',pos
'Otimo\tMuito bom game.',pos
'o jogo é bom\tantes quando baixei era chato aí eu desinstalei e agr instalei dnovo e gostei',pos
'Caramba vein Esse jogo e muito legal\tEsse jogo e muito legal',pos
'Viciante\tGostaria de saber c alguém tem dicas de preparação dos carros  o jogo e muito bem',pos
'O8\tMassa esse jogo',pos
'Bom app\tE 10 e 10',pos
'Perfect\tAdorei o jogo muito bom mas o ruim e q nao se pode por um outro jogo d rodas tirando isso e perfeito',pos
'Muito foda\tRecomendo pra  todos galax pockte',pos
'Tablet zte\tO jogo e muito bom mas breca muito no meu tablet',pos
'Merda\tExe jogo n presta. Nem adrenalina nao tem',neg
'Max Jordanni\tBom jogo, so acho estranho não aparecer mais os níveis com carros da policia.',pos
'Bom\tMas perde a graca . Teem que atualiza e coloka mais carros .  Seus',neu
'Ñ sei se é bom\tEu ainda ñ baixei o jogo mas acho que é bom',neu
'Jogo foda\tSd',pos
'Drag Racing NGS\tO jogo é muito bom, é irado,, eu recomendo. Porém, acho que deveria ser um pouco mais fácil para ganhar PRs, porque para equipar e até para comprar alguns carros, precisa ter muitos PRs.',pos
'Otimoooooo\tMuito bom , aplausooooos otimo esse jogo compenssa muito ! Gostei.',pos
'Jogo e bom eu gostei',pos
'Bem bacana.\tPra passar o tempo ta bom.',pos
'otimo\teu entendi para vender carros você clica na lista de carros na garagem e clica na o lixeira debaixo de nivel do carro tente e comseguira vender',pos
'The Game\tUm dos melhores jogos que eu ja joguei ^-^',pos
'Otimoo XD\tJogo que eu achei bom pois vc pode jogar com um amigo ou com outro jogador online. E vc tambem pode ganhar dinheiri especial apenas jogando online. Gostei mt podem baixar',pos
'Legal..\tPodem baixar q é legal ..',pos
'Adorei\tGostei muito do jogo nota10',pos
'Jdjd\tMuito bom esse jogo',pos
'Despois  eu dor mas',neu
'Muito bom\tCaraca isso e muito bom quando eu atualizei ficou file chegou o carro da policia e muito bom baixem',pos
'E um jogo muito bom\tMuito grandioso',pos
'vivian dias\to jogo é bom mas às vezes trava, download lento e as vezes não dá pra joga.',neu
'Muito bom\tEsse jogo ele é bom muito bom mesmo maid eu acho que ainda pode melhorar um pouco',neu
'Otimo\tPow esse jogo e muito bom..',pos
'Muito bom ate agora não me arrependo de ter baixado\tE um jogo excelente só tem que  melhorar o gráfico',pos
'Sophia\tEu achei bom mas o problema e que quando vc zera enjoa.',pos
'SHOW\tShow esse jogo comprei tds os carros,vendi a metade,so com as ferrares',pos
'Nao conseguindo baixar pow q ta acontecendo ae',neg
'Nao tem melhor\tJogo otimo recomendo a,todos...',pos
'Muito Bom\tSe coseguirem colocar um sistema para salvar o jogo no e-mail, pra casa aconteça algun problema nao prejudique os dados da gente.',pos
'Muito bom\tÉ bom mais se desse para personalizar os carros ia ser melhor',pos
'Poderia colocar mais carros nacionais\tAcho q deveriam colocar uns carros nacionais q sao bem esparrados e se encaixam nesse padrao, tipo Fusion, Civic, Cruze, Sonata, Azera, C4...',neu
'Chato\tUma merda so mais o sphalt 6',neg
'Bom d+\tMuito realista',pos
'E um jogo\tManeiro car eu sempre ganho',pos
'demais\tesse jogo e irado ae aceler que aqui são velozes',pos
'Show\tMuito bom esse jogo',pos
'Luquinhassss@\tAchei da ora e viciante. Huhuuu?!!',pos
'Muito bom\tMeu xperia u desenvolveu muito bem o jogo.. Gostei mt, recomendo\' (y)',pos
'Gostei\tGostei do jogo é uma forma prática de passar a marcha.',pos
'Bom de mais\tMt bom',pos
'Bom\tMano esse é o melhor jogo da categoria q eu ja joguei. Recomendo roda direitinho no meu pocket. Leve demais',pos
'Eles corre\tDa hora eu recomendo',pos
'Gostei\tMuito bom o jogo.',pos
'Esse jogo é muito bom\tEu baixei e comprei varios carros',pos
'Mto bom\tNao e aquela coisa no grafico, mas da pra se divertir e passar o tempo, eu gostei mto!',pos
'Otimamente otimo\tMt bom expert as corridas facil dificil e prof. São td facil se desse para da 1000000 de estrela eu dava...',pos
'legau\tmais o chato q vc tem q pegar o carro certo',pos
'Galaxy duos\tEsse jogo é muito bom podem baixar ...eu gostei muito',pos
'Jogo bom\tO jogo pega  perfeitamente no meu tablet iso e que bom jogo',pos
'Viciante.!.\tJoguinho muito bom pra quem gosta e conhece de arranca.',pos
'Ótimo jogo excelente\tMuito bom mesmo vale a pena baixar',pos
'funk ostentacao nada mais a diser',pos
'Bom\tO jogo ele e muito legal gostei e recomendo',pos
'Muito bom\tJogo facil de instalar e mui legal de jogar',pos
'otimo\trecendo e tachapra.qiem gosta',pos
'Nota 1000\tA última atualização tad+ só uma coisa que me deixa com raiva é não ter a opção de vender os carros fora isso o jogo tá masaa parabéns',pos
'Eu queria esse jogo a muito tempo pq eu nao tinha telefone\tBaixem se tiver duvida de nao baixa ou baixa eu falo que baixem eu vou dar 4estrelas',pos
'Otimo Jogo\tEu jogava este jogo no navegador do windows...jogava pelo baixaki.... A 15anos',pos
'Bom\tRápido',pos
'Muito bom\tLegal de mais  melhor jogoo q eu jogueii',pos
'Bacana.\tE um jogo bom, da pra passar o tempo e é bem facil E um jogo otimo pelo peso dele.',pos
'Realmente muito bom!\tJogo faz tempo e nao me arrependo d baixar!',pos
'Bom\tJogo bacana',pos
'Optimus L11\tMuito bom, cumpre todos os requisitos da descrição.',pos
'Otimo\tEstou dando apenas 4 estrelas, pois alguns carros estao com o nome incorreto, como o camaro zl1 que seria o camaro z28.',pos
'Bommm\tGostei muito bom',pos
'Muito bom!\tMuito bom',pos
'Gostei do jogo e muuito bom',pos
'bom\tSou meniina mas adoro jogos de carros tiipp:esse..  Tomsrs que seje boom se nao eu viu disinstalar na mesma hora.. To rezando pra que seja boom',neu
'Muito bom!  O aplicativo funcionou muito bem no meu aparelho.',pos
'Jogo\tMassa',pos
'Muito bom o jogo recomendo istalar o jogo',pos
'Muito bom o jogo\tValews',pos
'Jogo muito bom\tRecomendo a todos otimo jogo!',pos
'Gostý\tManeiro',pos
'Gostei\tMuito legal com um otimo grafico',pos
'Lol\tMuito bom                                  Fim',pos
'Bom\tSempre o numero 1 dos games',pos
'..\tNao jogo mas jogava no pc entao era bom no pc entao 5 estrela',pos
'Por enquanto\tPor enquanto eu vou dar uma estrela, depois que eu baixar e ver se é bom, ai sim aumento e coloco um comentário muito legal, mais por enquanto é só. ...',neg
'Seus fdp\tLixo naum carrega essa porrA vaum da o cu tds vcs',neg
'ruim\tEra melhor antes da att',neg
'Gostei\tMuito legal meu filho jogar o dia inteiro.',pos
'Muito loko\tEu ja tenho 31 veicolos todos lokos pode baixar e muito bom parca',pos
'Tablet\tMuito bom jogo... pro tablet funcionou bem... vele apena baixar',pos
'Bom pra caralho,putz!\tO jogo é perfeito,roda em qualquer celular,alem do meu ser o sansung galaxy s4 meu amigo baixou no seu galaxy y e roda perfeitamente,e cara o jogo é perfeito tudo nele é bem pensado,recomendo muito.',pos
'Bbs\tMuito bom este jogo!!',pos
'Loko\tMuito loko antes nao estrava  agora q eu tenho o galaz s 4 pega',pos
'Otimo jogo\tMuito bom este jogo.  Recomendo.',pos
'maus criticos\tvcs que ficam xingando o game pq ñ entende algo pensem e procurem  entender o jogo vc nem tunam seus carros saibam um carro tunado naquele nível pode ser melhor do que o de serie no mesmo nível além disso existem marchas certas para usar o nitro além disso existem tipos de carro parra tipos de corrida carro com trações nas 4 rodas são para 1/4 milhas e nas traseiras e da frente são para 1/2 milhas',neu
'Muito bom um otimo jogo',pos
'Muito bom!\tUm jogo muito legal, vale apena baixar e instalar',pos
'Bom\tJogo muito loco',pos
'Atualizem\tAtualizem a bosta mais o jogo e bom mas falta algumas outras opssoes mais ta bom',pos
'Muito bom\tJogo exelente ficou melhor ainda os carros o jeito de jogar pow muito bom meu tenque testa e quem falar que esta ruim teve der propremas jogo muito bom baixe o',pos
'Emocionante , passatempo perfeito.',pos
'Exelente\tEste jogo e muito da hora meu',pos
'Bom jogo, bom passatempo.',pos
'Mete o jogo no cu\tQue merda de jogo',neg
'perfect.\to jogo é ótimo na preparação de motores, ajustes de câmbio e etc. acho que deveria ter carros antigos, ia ser massa!',pos
'Perfeito esse game\tBurro e otarios sao os q disseram q esse jogo era ruim... Esse jogo e mt bom e viciante... Recomendo pra qm gosta d jogos q sao tensos as vezes e e misturado em corrida... E sem contar q esta em portugues...',pos
'Gostei muito\tDivertido fácil de jogar',pos
'Galaxy y\tJogo mto bom,mas mto complicado de avançar de niveis...mas boa jogabilidade! Recomendo!',pos
'Um joguinho legal\tGostei rodo lisinho sem nenhum problema',neu
'Muito bom e viciante\tAcho que se alguem acha ruim eh por que nao sabe jogar :s',pos
'Legal\tMeu filho baixou isso e deixou ele pediu para eu deichar porque é excelente',pos
'Bom\tGostei é muito',pos
'Bom.\tMuinto bom.',pos
'?\tMuitoo booom vale a pena para passar o tempooo',neu
'Bom\tSo que  os rp vao se embora num estante Por isso o que se ganha devia ser mais quantidade de dinheiro e as corridas deviam ser mais faceis de venser',pos
'Ameii\tNenhum problema, quem reclama e so pra aparecer mesmo!',pos
'Legal\tJogo razoavel, da para passar um tempo',neu
'Otimo jogo!\tGanhe muitos PRs para aperfeiçoar seus carros',pos
'Mt bom\tOtimo joo pra pasar o tempo',pos
'Razr d3\tJogo mais sem graça que eu já vi!!',neg
'O melhor jogo de carros, pra quem curte prova de arranque e pegas... Muito legal mesmo !',pos
'Muito bom\tJogo demais !!! Viciei e nao quero mais parar de jogar ....',pos
'Muito massa gostei pra caramba\tEu gostei,uma galera gosto,acho que você também vaí gostar.',pos
'Mt bom o melhor jogo do mundo\tNossa e incrível cm essas pessoas num sáb avalia um jogo ......esse jogo e o melhor',pos
'E foda\te show de bola esse viado aí só falam pq não sabem jogar',pos
'Legal\tGanhei do carro mais rapido do jg',pos
'Bom\tE massa pra caralho',pos
'Legall gosteii melhoroo bastante o jogooo\tBom',pos
'Zika das baladas\tPreciza atualizar aumentar o tamanho das pistas por que tem carros potentes que na pista maior vc consegue so na 4marcha ai vc acaba perdendo por um carro que nao e nada perto de seu .',pos
'Amo\tE otimo so acho q o bugatti devia ser o melhor',pos
'.\tpo , coloquem carros novos e mais modos de jogo , tipo um torneio eliminatório. e a opção vender carro',neg
'Exclente !\tGalera o jogo está bom, mais no meu caso (minha opinião\", falta algo de diferente no jogo, como editar seu carro, adesivos e estilos de pintura, com o custo normal em R$ reais. E pro pessoal novo que começar a jogar; para vender um carro, deve-sê abrir a garagem, depois abrir \"carros lista\" a onde você vê seus carros e lá vai ter dois botões em cima de cada carro, 1 de editar e 1 de vender.',pos
'Show de bola e muito legal!!!',pos
'E legal muito foda\tFoda',pos
'O meu não baixa\tO meu não baixa ele fala o pacote no arquivo e inválido',neg
'mais carros\tgostei da mudança do visual na corrida parece que deu mais um ar de velocidade na corrida mas não gostei de terem colocado o carro jaguar xkr pra comprar via cartão devia custa uns rps né, também peço que coloquem mais carros, e uns novos decalcs so que para todos os carros, sou fa do jogo.',pos
'Bao\tEu tinha usado esta app na espanha e ali o jogo esta en ingles . Este e melhor',pos
'Ruim\tPo vei nunca vi um jogo tao ruim como esse afffffffff melhora',neg
'Daorinha\tE legal so que presisa melhorar.',pos
'E quase perfeito se não fosse por auguns carros que diminuem a velocidade quando você troca de marcha!!!\tFora os carros bem caros que existem,ele e muito bom!',pos
'Poderoso castiga\tA versão anterior dava pra vender os carros. Fui atualizar e agora nem abriu + ,',neg
'Jogo mt bom\tJogo mt criativo gostei bastante.',pos
'Bom\tGostei um bom passa tempo.',neu
'Muito bom\tJogabilidade mt boa pra quem gosta de jogos de corrida',pos
'Venda\to jogo é bom, mais faltou à venda de carros.',pos
'Samsung galaxy ace 5830\tEu gosteii mt so queria q coloquem mais carros',pos
'Muito bom\tTinha que ter mais opções !!!',pos
'Quase Bom\tEsse Negoço De RP Exige Muita Grana E Perda De Tempo',pos
'Atualiza ai!\tAaow fi ta na hora de atualizar esse  jogo!',pos
'5\tMuito tri por mim jogava o dia todo',pos
'Primo\tEsse jogo e otimo.Eles só podiam melhorar o crafigo',pos
'Muiti bom\tE muito bom recomendo',pos
'Mais ou menos\tNo começo eu gostei mais depois na hr q fui jogar conta um chefão n consegui derrotar ele e n consegui atualizar o carro pq se n  passava d level n gostei disso',neu
'Muito bom\tJogo e massa bom demais',pos
'Lucas\tExcelente o jogo !',pos
'Bom\tmuitas pessoas que baixaram ha algum tempo ja ta chato mas pra quem baixou agora como eu esta bom  Ele so esta ruin por um motivo de que todos os jogos perdem a grassa que quando voce zera nao tem nada pra fazer nele ele enjoa MAS O JOGO E RUIM PRA CARALHOOOOO',neg
'Muito bom!!!!!!',pos
'Heliomar\tPodia ser melhor!!!!!!',neu
'Mt bom\tJogo a muito tempo ja so q nunca acabei. O jogo é muito bom',pos
'Rogerio salva\tE muito bom',pos
'da hora\tbom jogo',pos
'Excelente\tO jogo top de linha.',pos
'Muito bom esse jogo e muito o da ora recomendo\tMelhor jogo de play story muito da ora',pos
'E bom\tMais deveria ter carros novos',pos
'Bom\tDemora de mais pra baixar',pos
'Mto bom!!\tGostei de mais XD',pos
'Esse e bom...compensa baixar',neg
'Vai\tVai tomar no cu cara   esse jogo e bom...kkkkk e o melhor. Vai tomar no cu aqueles que não gosto.quem não gosta vai caga eu vou arrenetar a cara...kkkkkk',pos
'Ruim\tPoder em uma roda só? Então é monociclo',neg
'Vendas de carro\tPq nao conseguir vender o q compra? Por isso viu desinstalar',neg
'Excelente\tRecomendo a todos',pos
'Baixando\tTenho q espera pra ver agoraa',neu
'Otimo\tPessoal,esse jogo e mt legal,aconselho a baixarem,jogo qase tds os dias... Fica a dica ¥0¥',pos
'O jogo e legal mais na minha opinião seria melhor em 3D',pos
'Muito bom\tMuito bom passo horas jogando eu recomendo',pos
'Me tira do tedio\tMuito bom mesmo curti',pos
'Bom\tvcs q n sabe vender um carro va no car lista vai ter um lixerinho do lado do carro so aperta nele e vc vende o carro meu deus',pos
'é show!\temocionante',neu
'Otimo\tMuito bom Galera',pos
'Bom\tGostei muito legal',pos
'não instala essa bosta aki pqp',neg
'Muito bom\tGostei muito do jogo so precisa colocar um pouco mais de carros',pos
'::)\tMuitooooo bom eu sou uma menina e geralmente menina nunka joga jogos de corida.mas eu.sou diferente gosto mas do d corida do q d barbie è tdms',pos
'otimo\tbom jogo rodou legal no meu galaxy y. ae seus nilba que fica falando que nao tem como vendr o carro, para de fala besteira. é só ir na sua lista de carro e la vai ter a figura de cada carro seu e voce aperta na lixeira confirma e plim vendeu seu carro !!!!!',pos
'Muito ruim como é que pode nao gostei do game aff crian um melhor\tAff cria um game melhor da bug e nao é original na minha opinião o fast racing-corrida rapida,é um dos melhores',neg
'nao e la essas coisas mais da para passar o tenpo',neu
'Rodou perfeitamente\tDe todos do genero que baixei. Esse é o melhor de todos',pos
'Ótimo\tMuito boa essa nova versão! Recomendo a todos ;D',pos
'Legal u.u\tRecomendo...',pos
'mto bom\tgostei',pos
'Massa\tÉ massa nao trava nem nada',pos
'Modo Carreira\tAlguem me diz qual carro vence o Carrera GT do level 5 do modo carreira?',pos
'Bom de ++♡',pos
'Hahahahahahaha, hehehehehehe\t.... Tenho o melhor carro do jogo, o mais potente, gogo joga online lah..vai logo lah perde pra mim :p',pos
'Jogo simples e bacana pra passar um tempo que gosta de arrancada vale a pena',pos
'Adorei\tOtimo recomendo eu fiquei viciado',pos
'Muito Bom\tEh um otimo jogo .',pos
'Bom\tEu gostei mas ele pode melhorar',neg
'Ótimo\tUm dos melhores jogos que já joguei!!!!!!!!',pos
'Porra nenhuma\tMassinha',pos
'Muito bom\tcem por cento bom',pos
'Adorei\tFixe',pos
'Muito. Bom não trava 5 estrelas',pos
'Bom\tO ruim e que fica aparecendo muitas ..propagandas e oferta...espero que melhore isso',pos
'Excelentíssimo\tMuito bom ótimo',pos
'NOSSA GOSTEI\tNossa gostei muito desse joguinho eu recomendo vcs baixarem pq nao tem virus ate agr o meu cel ta bom',pos
'...\tGostei! Será q tem uma versão 3D com curvas?',pos
'Estilo poodderroosoo castiga mais ou menos kka',pos
'Muito bom\tGostei do jogo. Não tenho que reclamar',pos
'Muito Bom\tSo acho que precisa de uma atualijasoes em carros e em pecas tipo aerofolio e rodas',pos
'Muito bom\tPodem baixar e muito bom E pega normalmente',pos
'Super bom\tO melhor jogo de.corrida do mundo. Nota mil',pos
'O novo jaguar da policia\tAtualiza ai meu tem uma nova marca la meu pena que e pago pelo google play',pos
'Muito bom\tLegal demais',pos
'Mais ou menos\tO jogo nao en mt legal nao...',neu
'Galaxy y\tMuito bom legal e vou jogar agora tchau muito bom',pos
'Muito bom e melho do q antes',pos
'- Bom Jogo ..',pos
'P/ quem gosta dedesafios excelente',pos
'gatinho do rio grande do sul\tnao roda no galaxy s4 e uma porcaria',pos
'Excelente... O melhor que ha...\tShow',pos
'Bom\tE legalzinho',pos
'Muito bom(^^!)$\tMuito bom',pos
'Baixa\tTa baixando mas parece bom',pos
'O jogo é mt bom',pos
'Otimo\tO jogo e otimo porem so dou 4 estrelas pq eu nao consigo baixar essa nova atualisaçao,fala q da erro ao baixar',pos
'Muito bom o jogo só falta mais carros.',pos
'Mto bom\tMuito bom o jogo',pos
'Legal\tEsse jogo e show Ele precisa melhora E para a pessoa equipa o cara poderia ser melhor Como Rebaixa o carro Para-choque Entre outra coisa',pos
'Bom\tJoinha',pos
'Grandes jogos\tGostei',pos
'Nicholas\tE ruim porque agenet gasta um dinheirao e ferrari  carros fraco ganha!',pos
'Esse jogo e bom demais\tPo gosrei muito fale apena istalar!!!',pos
'OficialMundocanibal\tEeeeehhh mais ou menos mais ou menos',pos
'excelente\te muito bom esse jogo por isso eu dei 5 estrelas para esse jogo parabéns para quem inventou!!!',pos
'Muito bom\tEcelente',pos
'muito bom\tgostei muito do jogo pegou bem no meu galaxy ace',pos
'Po ese jogo\tEu nao consigo baixalo',pos
'Bom para passar o tempo!\tGostei muito sempre um desafio diferente.',pos
'Jogo fdp\tEssa porra de jogo me deixa tao revoltado que desinstalei essa merda. Ve se pode? Vc batalha pra ganhar alguma coisa pra melhorar seu carro e qdo vc resolve remover as pecas instaladas pra investir em outro carro essa porra nao te devolve o dinheiro investido...simplesmente some!  Nao aceito esse tipo de coisa. Que os desebvolvedores dessa merda vao a merda. Bando de imbecis.',neg
'Bom\tPena ter q comprar sempre os PR',pos
'Muito esse jogo valeu fuiii\tLegal gostei',pos
'show\tjogo muito bom adorei',pos
'Muito bom\tEssa versão. é melhor do que crs Racing',pos
'Esse é um dos melhores jogos de corrida q eu ja joguei o unico problema é q nao tem como vc excluir seu jogo e começar tudo dinovo.',pos
'Bom\tO jogo é bom mas quandp eu saio dele e depois eu volto ele nao entra no jogo q ta salvo. Podia melhorar',neu
'Ameei\tEsse jogo é muito boom *--* RECOMENDO',pos
